所属概念数量,market_code,code,所属概念,股票代码
7,17,688233,存储芯片;第三代半导体;芯片概念;专精特新;2025年报预增;沪股通;融资融券,688233.SH
28,17,688187,柔性直流输电;特高压;智能电网;第三代半导体;数据中心(AIDC);国家大基金持股;光伏概念;汽车芯片;储能;充电桩;风电;芯片概念;海工装备;高铁;小米概念;传感器;新能源汽车;无人驾驶;氢能源;机器人概念;数据要素;长安汽车概念;一带一路;央企国企改革;可燃冰;国企改革;沪股通;融资融券,688187.SH
30,33,002639,天然气;冷链物流;福建自贸区;可控核聚变;一带一路;雅下水电概念;海工装备;氢能源;水利;海峡两岸;冰雪产业;体育产业;核电;燃料电池;空气能热泵;碳中和;高端装备;数字经济;商业航天;工业互联网;物联网;华为概念;抽水蓄能;数据中心(AIDC);阿里巴巴概念;液冷服务器;东数西算(算力);腾讯概念;深股通;融资融券,002639.SZ
25,33,002272,液冷服务器;特高压;数据中心(AIDC);智能电网;传感器;军工;华为概念;核电;储能;低空经济;高端装备;工业互联网;机器人概念;水利;光热发电;数字经济;风电;抽水蓄能;氢能源;碳中和;垃圾分类;西部大开发;超超临界发电;深股通;融资融券,002272.SZ
22,33,002046,培育钻石;卫星导航;商业航天;大飞机;军工;军民融合;芯片概念;无人机;第三代半导体;工业母机;高端装备;核电;新能源汽车;光伏概念;机器人概念;中芯国际概念;风电;智能医疗;央企国企改革;国企改革;深股通;融资融券,002046.SZ
20,33,002837,液冷服务器;中国AI 50;数据中心(AIDC);英伟达概念;东数西算(算力);军工;抖音概念(字节概念);华为概念;腾讯概念;阿里巴巴概念;比亚迪概念;充电桩;新能源汽车;储能;粤港澳大湾区;高铁;家用电器;冷链物流;融资融券;深股通,002837.SZ
12,17,688256,先进封装;汽车芯片;中国AI 50;芯片概念;同花顺新质50;数据中心(AIDC);东数西算(算力);国产操作系统;阿里巴巴概念;人工智能;沪股通;融资融券,688256.SH
8,17,688628,芯片概念;PM2.5;核污染防治;光伏概念;AI智能体;人民币贬值受益;DeepSeek概念;融资融券,688628.SH
8,33,300106,乳业;乡村振兴;三胎概念;养老概念;新疆振兴;国企改革;西部大开发;股权转让(并购重组),300106.SZ
6,17,688337,芯片概念;量子科技;DeepSeek概念;跨境电商;沪股通;融资融券,688337.SH
8,33,301148,核污染防治;专精特新;核电;海峡两岸;福建自贸区;污水处理;新型城镇化;融资融券,301148.SZ
28,33,300903,共封装光学(CPO);PCB概念;先进封装;存储芯片;MiniLED;芯片概念;消费电子概念;5G;汽车电子;血氧仪;数据中心(AIDC);毫米波雷达;小米概念;专精特新;比亚迪概念;充电桩;新能源汽车;储能;锂电池概念;无人机;军工;粤港澳大湾区;机器人概念;工业互联网;低空经济;钠离子电池;深股通;融资融券,300903.SZ
7,17,688409,光刻机;芯片概念;专精特新;DeepSeek概念;回购增持再贷款概念;沪股通;融资融券,688409.SH
21,17,688220,汽车芯片;WiFi 6;存储芯片;芯片概念;6G概念;卫星导航;星闪概念;AI眼镜;商业航天;智能穿戴;5G;消费电子概念;阿里巴巴概念;小米概念;专精特新;物联网;人工智能;车联网(车路协同);人民币贬值受益;沪股通;融资融券,688220.SH
19,17,688195,共封装光学(CPO);光纤概念;光刻机;芯片概念;AI眼镜;量子科技;数据中心(AIDC);专精特新;卫星导航;商业航天;福建自贸区;无人驾驶;海峡两岸;华为概念;医疗器械概念;独角兽概念;沪股通;股权转让(并购重组);融资融券,688195.SH
29,17,600105,共封装光学(CPO);光纤概念;5G;超导概念;芯片概念;数据中心(AIDC);可控核聚变;3D打印;商业航天;东数西算(算力);专精特新;华为概念;军工;比亚迪概念;新能源汽车;核电;2025年报预增;长三角一体化;海工装备;网络安全;低空经济;华为汽车;数据安全;工业互联网;风电;一带一路;沪股通;参股银行;融资融券,600105.SH
6,17,688206,存储芯片;芯片概念;专精特新;股权转让(并购重组);沪股通;融资融券,688206.SH
4,151,920526,融资融券;专精特新;芯片概念;PCB概念,920526.BJ
20,33,002149,航空发动机;卫星导航;商业航天;可控核聚变;军工;超导概念;核电;海工装备;柔性屏(折叠屏);5G;专精特新;小金属概念;医疗器械概念;燃料电池;西部大开发;氢能源;国企改革;俄乌冲突概念;深股通;融资融券,002149.SZ
9,17,688802,科创次新股;先进封装;芯片概念;东数西算(算力);注册制次新股;信创;人工智能;新股与次新股;融资融券,688802.SH
8,151,920012,汽车电子;第三代半导体;专精特新;芯片概念;先进封装;有机硅概念;新股与次新股;融资融券,920012.BJ
10,17,688019,存储芯片;中芯国际概念;光刻胶;先进封装;芯片概念;第三代半导体;专精特新;上海自贸区;沪股通;融资融券,688019.SH
22,17,688518,共封装光学(CPO);先进封装;芯片概念;MicroLED概念;光纤概念;消费电子概念;3D打印;工业母机;华为概念;新型工业化;钙钛矿电池;光伏概念;新能源汽车;机器人概念;宁德时代概念;储能;固态电池;锂电池概念;燃料电池;氢能源;沪股通;融资融券,688518.SH
24,33,002025,铜缆高速连接;共封装光学(CPO);液冷服务器;5G;卫星导航;光纤概念;数据中心(AIDC);商业航天;同花顺新质50;小米概念;军工;机器视觉;大飞机;华为概念;比亚迪概念;低空经济;新能源汽车;核电;智能物流;央企国企改革;西部大开发;国企改革;深股通;融资融券,002025.SZ
13,33,300394,共封装光学(CPO);光纤概念;先进封装;英伟达概念;5G;数据中心(AIDC);无人驾驶;专精特新;华为概念;同花顺新质50;人民币贬值受益;深股通;融资融券,300394.SZ
5,17,688257,PCB概念;2026一季报预增;工业母机;专精特新;融资融券,688257.SH
25,33,301338,共封装光学(CPO);MiniLED;先进封装;PCB概念;华为手机;第三代半导体;汽车芯片;富士康概念;芯片概念;苹果概念;消费电子概念;工业母机;军工;机器视觉;专精特新;高端装备;小米概念;华为概念;新型工业化;比亚迪概念;工业互联网;锂电池概念;2025年报预增;深股通;融资融券,301338.SZ
4,17,600779,白酒概念;沪股通;西部大开发;融资融券,600779.SH
19,17,688531,PCB概念;共封装光学(CPO);芯片概念;液冷服务器;宁德时代概念;专精特新;锂电池概念;比亚迪概念;商业航天;固态电池;高端装备;特斯拉概念;储能;一体化压铸;食品安全;人工智能;回购增持再贷款概念;沪股通;融资融券,688531.SH
8,17,688347,国家大基金持股;存储芯片;芯片概念;消费电子概念;上海国企改革;国企改革;沪股通;融资融券,688347.SH
63,33,000988,F5G概念;共封装光学(CPO);铜缆高速连接;存储芯片;先进封装;6G概念;PCB概念;MiniLED;5G;第三代半导体;柔性屏(折叠屏);苹果概念;芯片概念;MicroLED概念;高压快充;东数西算(算力);汽车电子;量子科技;卫星导航;充电桩;传感器;商业航天;华为概念;钙钛矿电池;物联网;智能座舱;储能;工业母机;数字孪生;新型工业化;宁德时代概念;智慧城市;工业互联网;3D打印;专精特新;比亚迪概念;百度概念;阿里巴巴概念;腾讯概念;机器人概念;高端装备;大飞机;AI智能体;锂电池概念;新能源汽车;数据要素;特斯拉概念;航空发动机;独角兽概念;智能家居;氢能源;汽车热管理;创投;长安汽车概念;华为汽车;回购增持再贷款概念;家用电器;国企改革;农机;乡村振兴;基因测序;深股通;融资融券,000988.SZ
10,17,600545,华为概念;新型工业化;机器人概念;人民币贬值受益;AI智能体;一带一路;西部大开发;DeepSeek概念;融资融券;新疆振兴,600545.SH
39,33,000070,光纤概念;F5G概念;成飞概念;共封装光学(CPO);6G概念;军工信息化;特高压;卫星导航;5G;军工;大飞机;数据中心(AIDC);高铁;无人机;东数西算(算力);低空经济;智慧灯杆;深圳国企改革;智能电网;国资云;算力租赁;光伏概念;传感器;华为概念;一带一路;智慧城市;抖音概念(字节概念);信创;粤港澳大湾区;腾讯概念;人工智能;阿里巴巴概念;百度概念;创投;国企改革;绿色电力;物业管理;深股通;摘帽,000070.SZ
23,17,688328,存储芯片;MiniLED;先进封装;电子纸;共封装光学(CPO);柔性屏(折叠屏);第三代半导体;芯片概念;OLED;消费电子概念;AI眼镜;MR(混合现实);智能穿戴;华为概念;虚拟现实;专精特新;小米概念;新型工业化;机器视觉;机器人概念;锂电池概念;新能源汽车;融资融券,688328.SH
24,33,300976,芯片概念;智能穿戴;消费电子概念;汽车电子;苹果概念;柔性屏(折叠屏);小米概念;液冷服务器;虚拟现实;华为概念;东数西算(算力);抖音概念(字节概念);比亚迪概念;光伏概念;新能源汽车;粤港澳大湾区;特斯拉概念;碳纤维;脑机接口;储能;宁德时代概念;创投;深股通;融资融券,300976.SZ
6,17,688486,汽车芯片;芯片概念;英伟达概念;无人机;沪股通;融资融券,688486.SH
21,17,688167,光纤概念;共封装光学(CPO);光刻机;先进封装;存储芯片;OLED;芯片概念;MicroLED概念;消费电子概念;MR(混合现实);3D打印;智能座舱;机器视觉;无人驾驶;虚拟现实;可控核聚变;医美概念;回购增持再贷款概念;西部大开发;沪股通;融资融券,688167.SH
13,33,301392,第三代半导体;富士康概念;PET铜箔;芯片概念;苹果概念;专精特新;钙钛矿电池;TOPCON电池;光伏概念;比亚迪概念;锂电池概念;深股通;融资融券,301392.SZ
8,151,920971,存储芯片;先进封装;商业航天;芯片概念;专精特新;融资融券;光伏概念;锂电池概念,920971.BJ
28,33,301682,注册制次新股;超级电容;柔性直流输电;卫星导航;商业航天;苹果概念;传感器;汽车电子;消费电子概念;东数西算(算力);军工;可控核聚变;大飞机;储能;核电;华为概念;比亚迪概念;芯片概念;新能源汽车;高端装备;锂电池概念;先进封装;国企改革;西部大开发;数据中心(AIDC);深股通;新股与次新股;融资融券,301682.SZ
17,17,688191,特高压;华为昇腾;智能电网;多模态AI;专精特新;华为概念;机器视觉;数字孪生;无人机;风电;水利;AI智能体;DeepSeek概念;鸿蒙概念;人工智能;沪股通;融资融券,688191.SH
15,33,300606,存储芯片;PCB概念;富士康概念;芯片概念;第三代半导体;消费电子概念;柔性屏(折叠屏);专精特新;3D打印;比亚迪概念;新型工业化;机器人概念;高端装备;工业母机;大飞机,300606.SZ
9,33,301529,汽车电子;传感器;比亚迪概念;新能源汽车;5G;中俄贸易概念;回购增持再贷款概念;深股通;融资融券,301529.SZ
7,17,688432,中芯国际概念;存储芯片;芯片概念;硅能源;绿色电力;沪股通;融资融券,688432.SH
26,33,002792,6G概念;F5G概念;卫星导航;铜缆高速连接;商业航天;共封装光学(CPO);WiFi 6;5G;毫米波雷达;低空经济;汽车电子;消费电子概念;华为概念;无人驾驶;数字乡村;人工智能;换电概念;华为汽车;粤港澳大湾区;储能;一带一路;虚拟电厂;中俄贸易概念;乡村振兴;深股通;融资融券,002792.SZ
13,33,301631,数据中心(AIDC);新能源汽车;华为汽车;人形机器人;储能;粤港澳大湾区;宁德时代概念;低空经济;锂电池概念;固态电池;燃料电池;深股通;融资融券,301631.SZ
20,17,600171,MCU芯片;汽车芯片;存储芯片;芯片概念;第三代半导体;无线充电;汽车电子;无线耳机;物联网;共封装光学(CPO);低空经济;智能电网;充电桩;智能家居;长三角一体化;锂电池概念;国企改革;央企国企改革;沪股通;融资融券,600171.SH
14,17,688388,PET铜箔;PCB概念;2026一季报预增;共封装光学(CPO);固态电池;宁德时代概念;锂电池概念;新能源汽车;储能;光伏概念;低空经济;飞行汽车(eVTOL);沪股通;融资融券,688388.SH
7,17,688082,先进封装;存储芯片;中芯国际概念;第三代半导体;芯片概念;沪股通;融资融券,688082.SH
14,33,301565,固态电池;锂电池概念;宁德时代概念;食品安全;福建自贸区;海峡两岸;专精特新;消费电子概念;可降解塑料;无人机;低空经济;合成生物;深股通;融资融券,301565.SZ
17,17,688596,第三代半导体;中芯国际概念;存储芯片;芯片概念;氟化工概念;专精特新;光纤概念;光伏概念;锂电池概念;高端装备;储能;氢能源;医疗器械概念;合成生物;磷化工;沪股通;融资融券,688596.SH
39,33,301178,算力租赁;财税数字化;东数西算(算力);Web3.0;数据确权;华为欧拉;信创;智慧政务;网络安全;人脸识别;腾讯概念;AI智能体;数据要素;区块链;鸿蒙概念;ChatGPT概念;数据中心(AIDC);空间计算;AI应用;数字乡村;时空大数据;智慧城市;语音技术;DeepSeek概念;数字经济;职业教育;数字孪生;安防;人工智能;智能医疗;华为概念;虚拟现实;虚拟电厂;高铁;机器人概念;乡村振兴;绿色电力;股权转让(并购重组);融资融券,301178.SZ
10,17,688017,减速器;人形机器人;同花顺新质50;新型工业化;机器人概念;专精特新;中国AI 50;2025年报预增;沪股通;融资融券,688017.SH
8,17,600726,超超临界发电;煤炭概念;绿色电力;风电;黑龙江自贸区;国企改革;央企国企改革;沪股通,600726.SH
9,151,920427,无人机;消费电子概念;低空经济;先进封装;房屋检测;芯片概念;地下管网;新型城镇化;融资融券,920427.BJ
15,33,300316,BC电池;第三代半导体;存储芯片;先进封装;TOPCON电池;芯片概念;培育钻石;AI眼镜;光伏概念;消费电子概念;新型工业化;数字经济;智能物流;深股通;融资融券,300316.SZ
10,17,688719,数据中心(AIDC);可控核聚变;华为概念;比亚迪概念;智能电网;新能源汽车;储能;燃料电池;西部大开发;融资融券,688719.SH
8,17,688319,专精特新;西部大开发;幽门螺杆菌概念;流感;创新药;生物疫苗;沪股通;融资融券,688319.SH
14,17,603150,PCB概念;汽车电子;毫米波雷达;传感器;无人驾驶;稀土永磁;比亚迪概念;新能源汽车;军工;家用电器;创投;冷链物流;一带一路;可降解塑料,603150.SH
9,17,688112,苹果概念;芯片概念;专精特新;英伟达概念;华为概念;粤港澳大湾区;人民币贬值受益;沪股通;融资融券,688112.SH
