股票代码,code,market_code,所属概念,所属概念数量
920046.BJ,920046,151,高铁;融资融券;智能电网;数据中心;抖音概念(字节概念);光伏概念;储能;专精特新;一带一路,9
603239.SH,603239,17,华为汽车;长安汽车概念;新能源汽车;比亚迪概念;机器人概念;人形机器人;回购增持再贷款概念;国企改革,8
002931.SZ,002931,33,长安汽车概念;机器人概念;新能源汽车;股权转让(并购重组),4
920533.BJ,920533,151,储能;专精特新;融资融券;特斯拉概念;机器人概念;无人驾驶;宁德时代概念;新能源汽车;人民币贬值受益;人形机器人,10
000410.SZ,000410,33,商业航天;高端装备;工业母机;工业互联网;央企国企改革;新型工业化;国企改革;职业教育;股权转让(并购重组);融资融券;深股通,11
002283.SZ,002283,33,比亚迪概念;高端装备;新能源汽车;工业互联网;机器人概念;回购增持再贷款概念;减速器;绿色电力;深股通;高股息精选;融资融券,11
605288.SH,605288,17,智能家居;智能医疗;新能源汽车;人民币贬值受益;创投;医疗器械概念;光伏概念;一带一路;沪股通,9
688011.SH,688011,17,军工信息化;军民融合;军工;专精特新;黑龙江自贸区;融资融券,6
600810.SH,600810,17,国企改革;回购增持再贷款概念;光伏建筑一体化;军工;股权转让(并购重组);沪股通;融资融券,7
002836.SZ,002836,33,烟草,1
603955.SH,603955,17,雄安新区;新型城镇化;PPP概念;碳中和;旅游概念;特色小镇;宠物经济;机器人概念;股权转让(并购重组),9
000159.SZ,000159,33,新疆振兴;金属铜;西部大开发;一带一路;乡村振兴;特高压;光伏概念;融资融券,8
600547.SH,600547,17,黄金概念;2025年报预增;国企改革;数字经济;证金持股;沪股通;融资融券,7
600725.SH,600725,17,西部大开发;国企改革;超超临界发电;化肥;股权转让(并购重组);煤化工概念;煤炭概念,7
300927.SZ,300927,33,草甘膦;丙烯酸;国企改革;股权转让(并购重组);融资融券,5
605118.SH,605118,17,富士康概念;虚拟现实;AI眼镜;机器视觉;消费电子概念;海峡两岸;智能座舱;专精特新;福建自贸区;安防;无人机;人民币贬值受益;机器人概念;人工智能;沪股通,15
688710.SH,688710,17,CRO概念;细胞免疫治疗;智能医疗;创新药;国企改革;央企国企改革;沪股通;融资融券,8
920575.BJ,920575,151,ST板块;重组蛋白;生物疫苗,3
301067.SZ,301067,33,粤港澳大湾区;消费电子概念;AI眼镜;机器人概念;低空经济;无人机;卫星导航;无线充电;铜缆高速连接;融资融券,10
600568.SH,600568,22,ST板块;PPP概念;民营医院;细胞免疫治疗;眼科医疗;医疗器械概念;医药电商;粤港澳大湾区,8
600882.SH,600882,17,乳业;三胎概念;数据要素;AI智能体;沪股通;融资融券,6
600331.SH,600331,17,金属锌;金属铜;小金属概念;磷化工;化肥;西部大开发;信托概念;国企改革;融资融券;沪股通,10
002380.SZ,002380,33,电力物联网;智能电网;虚拟电厂;核电;信创;光热发电;华为概念;AI智能体;工业互联网;机器视觉;数据要素;传感器;智慧城市;新型工业化;储能;专精特新;人工智能;AI应用;机器人概念;数字经济;超超临界发电;垃圾分类;一带一路;碳中和;深股通,25
600710.SH,600710,17,央企国企改革;土壤修复;固废处理;污水处理;华为数字能源;数据中心;光伏建筑一体化;光伏概念;工业互联网;储能;人民币贬值受益;新能源汽车;机器人概念;国企改革;可降解塑料;创投;乡村振兴;航运概念;阿里巴巴概念;高股息精选;沪股通;融资融券,22
920002.BJ,920002,151,融资融券;机器人概念;人形机器人;专精特新,4
920522.BJ,920522,151,锂电池概念;钠离子电池;融资融券;碳纤维;比亚迪概念;宁德时代概念;固态电池;专精特新,8
002420.SZ,002420,33,农机;医疗器械概念;2025年报预增;家用电器;华为汽车;汽车热管理;新能源汽车;粤港澳大湾区;机器人概念;飞行汽车(eVTOL);低空经济;广东自贸区;比亚迪概念;小米概念;华为概念;充电桩;锂电池概念;光伏概念;宁德时代概念;储能;人形机器人;富士康概念;股权转让(并购重组),23
603220.SH,603220,17,算力租赁;华为昇腾;东数西算(算力);智慧政务;数据中心;F5G概念;6G概念;AI智能体;共封装光学(CPO);车联网(车路协同);5G;AI应用;华为概念;智慧城市;卫星导航;DeepSeek概念;光纤概念;人工智能;低空经济;充电桩;新能源汽车;储能;光伏概念;共享单车;一带一路;锂电池概念;沪股通;融资融券,28
300559.SZ,300559,33,在线教育;虚拟数字人;体育产业;职业教育;AI应用;腾讯概念;阿里巴巴概念;AI智能体;DeepSeek概念;人工智能;信创;多模态AI;西部大开发;华为概念;深股通,15
920090.BJ,920090,151,ST板块;虚拟现实;职业教育;数据中心;数字经济;元宇宙;京津冀一体化;互联网金融;MR(混合现实);DeepSeek概念,10
002159.SZ,002159,33,冰雪产业;旅游概念;露营经济;IP经济(谷子经济);文化传媒概念;特色小镇;体育产业;参股券商;国企改革,9
603296.SH,603296,17,智能音箱;液冷服务器;中国AI 50;AI PC;英伟达概念;华为手机;汽车电子;AI眼镜;消费电子概念;智能穿戴;芯片概念;无线耳机;数据中心;智能座舱;毫米波雷达;星闪概念;小米概念;无人驾驶;东数西算(算力);华为概念;人形机器人;虚拟现实;机器人概念;智能家居;上海自贸区;阿里巴巴概念;抖音概念(字节概念);医疗器械概念;腾讯概念;沪股通;融资融券,31
300486.SZ,300486,33,机器视觉;数字孪生;物联网;数据要素;新型工业化;专精特新;人工智能;机器人概念;比亚迪概念;智能物流;DeepSeek概念;数字经济;工业互联网;新能源汽车;宁德时代概念;统一大市场;深股通;股权转让(并购重组),18
002531.SZ,002531,33,氢能源;风电;海工装备;绿色电力;深股通;融资融券,6
300663.SZ,300663,33,华为盘古;财税数字化;无人零售;数字货币;化债概念(AMC概念);脑机接口;跨境支付(CIPS);移动支付;乡村振兴;AI应用;互联网金融;数字乡村;蚂蚁集团概念;虚拟数字人;智慧城市;数据确权;华为欧拉;鸿蒙概念;数据要素;区块链;Web3.0;华为鲲鹏;AI智能体;数字经济;电子身份证;京津冀一体化;人工智能;智谱AI;网络安全;DeepSeek概念;创投;信创;腾讯概念;物联网;数据安全;百度概念;阿里巴巴概念;云计算;量子科技;华为概念;小米概念;华为昇腾;商业航天;芯片概念;东数西算(算力);数据中心;深股通;融资融券,48
600265.SH,600265,22,算力租赁;ST板块;农业种植;西部大开发,4
600629.SH,600629,17,房屋检测;低空经济;装配式建筑;上海国企改革;数字孪生;建筑节能;人工智能;新型城镇化;一带一路;创投;水利;乡村振兴;数字经济;PPP概念;雄安新区;地下管网;碳中和;国企改革;参股券商;融资融券;沪股通,21
603588.SH,603588,17,金属铅;金属回收;金属铜;小金属概念;黄金概念;土壤修复;金属镍;医疗废物处理;固废处理;2025年报预增;污水处理;生物质能发电;一带一路;PPP概念;垃圾分类;沪股通;融资融券,17
000688.SZ,000688,33,钛白粉概念;小金属概念;金属铅;金属锌;金属铜;锂电池概念;黄金概念;西部大开发;2025年报预增;深股通;股权转让(并购重组);融资融券,12
600743.SH,600743,17,物业管理;京津冀一体化;智能家居;国企改革;数字经济;沪股通;融资融券;股权转让(并购重组),8
301468.SZ,301468,33,核电;海工装备;人民币贬值受益;垃圾分类;回购增持再贷款概念;融资融券,6
605060.SH,605060,17,液冷服务器;数据中心;专精特新;高端装备;风电;农机;沪股通,7
600686.SH,600686,17,长安汽车概念;海峡两岸;智能物流;国企改革;燃料电池;安防;新能源汽车;福建自贸区;氢能源;车联网(车路协同);无人驾驶;2025年报预增;华为概念;百度概念;融资融券;沪股通,16
603037.SH,603037,17,华为汽车;长安汽车概念;专精特新;小米汽车;无人驾驶;同花顺新质50;特斯拉概念;小米概念;新能源汽车;比亚迪概念;储能;氢能源;股权转让(并购重组),13
603158.SH,603158,17,液冷服务器;数据中心;汽车电子;无线充电;智能座舱;华为概念;汽车热管理;传感器;比亚迪概念;空气能热泵;特斯拉概念;新能源汽车;长安汽车概念;华为汽车;专精特新;储能;燃料电池;氢能源,18
600137.SH,600137,17,西部大开发,1
688237.SH,688237,17,专精特新;新能源汽车;汽车热管理;工业母机;成飞概念;军工;融资融券,7
603863.SH,603863,17,粤港澳大湾区,1
603958.SH,603958,17,3D打印;消费电子概念;机器人概念;华为概念;海峡两岸;DeepSeek概念;股权转让(并购重组),7
603418.SH,603418,17,注册制次新股;小米汽车;华为汽车;一体化压铸;比亚迪概念;特斯拉概念;小米概念;新能源汽车;宁德时代概念;新股与次新股;融资融券,11
300854.SZ,300854,33,粤港澳大湾区;固废处理;土壤修复;生物质能发电;碳中和;绿色电力;融资融券,7
300137.SZ,300137,33,核污染防治;PM2.5;机器人概念;碳中和;水利;污水处理;区块链;碳交易;雄安新区;京津冀一体化;乡村振兴;摘帽,12
920045.BJ,920045,151,2025年报预增;粤港澳大湾区;无人驾驶;数据中心;光纤概念;新股与次新股;融资融券;共封装光学(CPO);人民币贬值受益,9
600590.SH,600590,17,电力物联网;太赫兹;智能电网;数据中心;6G概念;国产航母;光伏概念;卫星导航;华为概念;腾讯概念;军工;AI智能体;军工信息化;储能;无人机;军民融合;区块链;碳纤维;低空经济;虚拟现实;机器人概念;燃料电池;智能医疗;氢能源;创投;一带一路;IP经济(谷子经济);沪股通;融资融券,29
600323.SH,600323,17,生物质能发电;天然气;绿色电力;碳交易;固废处理;沪股通;融资融券;国企改革;污水处理;垃圾分类;氢能源;创投;粤港澳大湾区;智慧城市;股权转让(并购重组),15
600433.SH,600433,17,烟草;可降解塑料;军工;燃料电池;国企改革;氢能源;央企国企改革;融资融券;沪股通,9
688277.SH,688277,17,智能医疗;医疗器械概念;专精特新;机器人概念;沪股通;融资融券,6
003033.SZ,003033,33,人形机器人;农机;机器人概念;长安汽车概念;数字经济;专精特新;比亚迪概念,7
300855.SZ,300855,33,特钢概念;航空发动机;专精特新;大飞机;军工;核电;军民融合;融资融券;深股通,9
920578.BJ,920578,151,西部大开发;融资融券;机器人概念;新能源汽车;新型工业化;工业母机;工业互联网;专精特新,8
600230.SH,600230,17,央企国企改革;国企改革;京津冀一体化;沪股通;融资融券,5
603057.SH,603057,17,冷链物流;预制菜;一带一路;沪股通,4
002928.SZ,002928,33,2025年报预增;西部大开发;融资融券;深股通,4
300277.SZ,300277,33,智能电网;核电;高端装备;传感器;华为概念;生物质能发电;人工智能;股权转让(并购重组);国企改革,9
002560.SZ,002560,33,柔性直流输电;特高压;智能电网;成飞概念;海工装备;风电;大飞机;充电桩;军工;数据中心;光伏概念;军民融合;专精特新;医疗器械概念;雅下水电概念;无人机;储能;新能源汽车;机器人概念;一带一路;2025年报预增;碳中和;2026一季报预增;融资融券,24
920351.BJ,920351,151,融资融券;跨境电商;航运概念;统一大市场;一带一路;中韩自贸区,6
603059.SH,603059,17,三胎概念;跨境电商;人民币贬值受益;参股银行,4
920651.BJ,920651,151,智慧城市;地下管网;传感器;核电;融资融券;物联网;人工智能;专精特新,8
688001.SH,688001,17,MicroLED概念;OLED;智能音箱;苹果概念;消费电子概念;汽车电子;智能穿戴;无线耳机;5G;芯片概念;人形机器人;特斯拉概念;回购增持再贷款概念;沪股通;融资融券,15
603017.SH,603017,17,商业航天;建筑节能;独角兽概念;新型城镇化;装配式建筑;低空经济;多模态AI;数字孪生;元宇宙;空间计算;智慧城市;光伏建筑一体化;长三角一体化;新型工业化;DeepSeek概念;虚拟现实;数据中心;一带一路;雄安新区;新疆振兴,20
301395.SZ,301395,33,专精特新;比亚迪概念;回购增持再贷款概念;新能源汽车;融资融券,5
600191.SH,600191,17,粮食概念;代糖概念;2025年报预增;西部大开发;参股券商;参股银行;股权转让(并购重组),7
605580.SH,605580,17,培育钻石;固废处理;芯片概念;碳交易;绿色电力;沪股通,6
688229.SH,688229,17,数据安全;云计算;华为鲲鹏;信创;东数西算(算力);腾讯概念;阿里巴巴概念;数据要素;鸿蒙概念;抖音概念(字节概念);百度概念;数据中心;AI应用;华为概念;DeepSeek概念;数字经济;互联网金融;人工智能;工业互联网;融资融券,20
000818.SZ,000818,33,算力租赁;云计算;东数西算(算力);数据中心;英伟达概念;DeepSeek概念;人工智能;卫星导航;5G;军工;创投;军民融合;共封装光学(CPO);芯片概念;铜缆高速连接;存储芯片;燃料电池;国企改革;氢能源;环氧丙烷;深股通;融资融券,22
300133.SZ,300133,33,短剧游戏;Sora概念(文生视频);知识产权保护;AI语料;文化传媒概念;抖音概念(字节概念);手机游戏;虚拟数字人;智谱AI;AIGC概念;多模态AI;NFT概念;算力租赁;腾讯概念;AI应用;百度概念;阿里巴巴概念;IP经济(谷子经济);元宇宙;AI智能体;数据要素;东数西算(算力);网红经济;DeepSeek概念;人工智能;华为概念;旅游概念;冰雪产业;融资融券;深股通,30
605318.SH,605318,17,智能家居;长三角一体化;装配式建筑,3
600067.SH,600067,17,两轮车;锂电池概念;参股银行;储能;创投;长安汽车概念;氢能源;新能源汽车;比亚迪概念;海峡两岸;福建自贸区;机器人概念;无人机;人形机器人;融资融券;股权转让(并购重组),16
002772.SZ,002772,33,农业种植;高股息精选;乡村振兴;西部大开发;回购增持再贷款概念;2025年报预增,6
603516.SH,603516,17,MR(混合现实);液冷服务器;2025年报预增;虚拟现实;同花顺新质50;军工信息化;芯片概念;华为概念;安防;智慧城市;星闪概念;人工智能;融资融券;沪股通,14
603101.SH,603101,17,预制菜;物业管理;新疆振兴;西部大开发;一带一路;抖音概念(字节概念);低空经济,7
300986.SZ,300986,33,量子科技;人工智能;机器人概念;光伏概念;2025年报预增;雅下水电概念;一带一路;雄安新区;新型城镇化;装配式建筑;深股通;融资融券,12
