code,股票代码,所属概念,所属概念数量,market_code
002335,002335.SZ,算力租赁;液冷服务器;东数西算(算力);数据中心;5G;阿里巴巴概念;腾讯概念;智慧政务;量子科技;AI智能体;智能电网;华为概念;小红书概念;DeepSeek概念;无人驾驶;人工智能;核电;数字经济;储能;光伏概念;高铁;海工装备;海峡两岸;锂电池概念;福建自贸区;氢能源;深股通;融资融券,28,33
301205,301205.SZ,共封装光学(CPO);5G;数据中心;芯片概念;人民币贬值受益;深股通;融资融券,7,33
300437,300437.SZ,磷化工;消毒剂;土壤修复;净水概念;碳中和;污水处理;新型城镇化;PPP概念;工业互联网;融资融券,10,33
002003,002003.SZ,高股息精选;同花顺出海50;融资融券;深股通,4,33
300759,300759.SZ,CRO概念;创新药;智能医疗;人工智能;人民币贬值受益;融资融券;深股通,7,33
600884,600884.SH,钠离子电池;固态电池;氟化工概念;宁德时代概念;动力电池回收;锂电池概念;石墨电极;金属镍;石墨烯;小金属概念;OLED;苹果概念;MiniLED;超级电容;比亚迪概念;光伏概念;消费电子概念;储能;新能源汽车;虚拟现实;创投;共同富裕示范区;参股银行;沪股通;融资融券;股权转让(并购重组),26,17
600388,600388.SH,固废处理;土壤修复;储能;回购增持再贷款概念;风电;污水处理;专精特新;钠离子电池;氢能源;绿色电力;机器人概念;海峡两岸;华为概念;PPP概念;国企改革;融资融券;沪股通,17,17
601866,601866.SH,航运概念;同花顺中特估100;参股银行;国企改革;上海自贸区;回购增持再贷款概念;央企国企改革;沪股通;融资融券;储能;数字经济;中字头股票,12,17
603630,603630.SH,网红经济;医美概念;创投;DeepSeek概念;沪股通,5,17
002083,002083.SZ,氟化工概念;锂电池概念;硅能源;托育服务;新能源汽车;中俄贸易概念;三胎概念;军工;人民币贬值受益;军民融合;回购增持再贷款概念;创投;一带一路;高铁;海工装备;国企改革;深股通,17,33
000708,000708.SZ,特钢概念;同花顺中特估100;高股息精选;氢能源;绿色电力;国企改革;核电;航空发动机;新能源汽车;机器人概念;商业航天;融资融券;中字头股票;深股通,14,33
002978,002978.SZ,小金属概念;钛白粉概念;钒电池;锂电池概念;西部大开发;参股银行;股权转让(并购重组);融资融券;深股通,9,33
600173,600173.SH,金属铅;金属锌;金属铜;黄金概念;稀土永磁;物业管理;锂电池概念;IP经济(谷子经济);绿色电力;储能;网络游戏;手机游戏;氢能源;风电;机器人概念;沪股通;股权转让(并购重组),17,17
601702,601702.SH,特斯拉概念;比亚迪概念;专精特新;新能源汽车;融资融券;沪股通,6,17
603033,603033.SH,可降解塑料;新能源汽车;高铁;沪股通;融资融券,5,17
600820,600820.SH,高股息精选;国企改革;地下管网;PPP概念;上海国企改革;新型城镇化;雄安新区;水利;一带一路;回购增持再贷款概念;天然气;氢能源;风电;数字经济;智慧城市;高端装备;低空经济;人工智能;机器人概念;沪股通;融资融券;数据要素;专精特新,23,17
600787,600787.SH,统一大市场;证金持股;冷链物流;国企改革;中俄贸易概念;央企国企改革;一带一路;京津冀一体化;智能物流;车联网(车路协同);物联网;沪股通;融资融券;中字头股票,14,17
603583,603583.SH,人形机器人;长安汽车概念;机器人概念;智能家居;人民币贬值受益;医疗器械概念;养老概念;三胎概念;一带一路;融资融券;沪股通,11,17
688621,688621.SH,CRO概念;细胞免疫治疗;减肥药;创新药;仿制药一致性评价;肝炎概念;智能医疗;宠物经济;人工智能;专精特新;华为盘古;回购增持再贷款概念;股权转让(并购重组);融资融券;沪股通,15,17
002106,002106.SZ,电子纸;柔性屏(折叠屏);先进封装;消费电子概念;汽车电子;小米概念;华为概念;新能源汽车;海峡两岸;人民币贬值受益;粤港澳大湾区;石墨烯;绿色电力;深股通;融资融券,15,33
601908,601908.SH,硅能源;绿色电力;风电;光伏概念;京津冀一体化;高端装备;专精特新;沪股通;第三代半导体;芯片概念;融资融券,11,17
600590,600590.SH,太赫兹;6G概念;电力物联网;智能电网;国产航母;数据中心;光伏概念;卫星导航;军工信息化;军工;华为概念;无人机;军民融合;碳纤维;储能;腾讯概念;AI智能体;低空经济;虚拟现实;机器人概念;燃料电池;区块链;氢能源;智能医疗;创投;一带一路;IP经济(谷子经济);沪股通;融资融券,29,17
003012,003012.SZ,高股息精选;回购增持再贷款概念;智能家居;虚拟数字人;粤港澳大湾区;石墨烯;深股通,7,33
002124,002124.SZ,猪肉;预制菜;绿色电力;机器人概念;元宇宙;深股通;摘帽,7,33
002847,002847.SZ,融资融券;深股通,2,33
002839,002839.SZ,高股息精选;深股通;融资融券,3,33
301082,301082.SZ,核电;可控核聚变;高压快充;光热发电;专精特新;储能;页岩气;融资融券,8,33
605098,605098.SH,高股息精选;在线教育;AI应用;职业教育;DeepSeek概念;沪股通,6,17
002011,002011.SZ,空气能热泵;储能;汽车热管理;宁德时代概念;高铁;核电;新能源汽车;比亚迪概念;军工;雄安新区;冰雪产业;创投;冷链物流;华为概念;液冷服务器;数据中心;融资融券;深股通,18,33
000720,000720.SZ,光纤概念;物业管理;国企改革;央企国企改革,4,33
002126,002126.SZ,液冷服务器;数据中心;汽车热管理;东数西算(算力);小米汽车;充电桩;人形机器人;低空经济;工业互联网;小米概念;机器人概念;比亚迪概念;华为汽车;新能源汽车;燃料电池;长安汽车概念;储能;特斯拉概念;创投;宁德时代概念;氢能源;回购增持再贷款概念;深股通;融资融券,24,33
300384,300384.SZ,AI应用;AI智能体;数字经济;互联网金融;人工智能;华为概念;工业互联网;创投;机器人概念;高端装备;垃圾分类;可降解塑料;煤化工概念;深股通,14,33
300238,300238.SZ,细胞免疫治疗;创新药;医美概念;眼科医疗;医疗器械概念;生物疫苗;创投;专精特新;同花顺新质50,9,33
300442,300442.SZ,算力租赁;东数西算(算力);液冷服务器;数据中心;中国AI 50;抖音概念(字节概念);机器人概念;2025年报预增;京津冀一体化;回购增持再贷款概念;融资融券;深股通,12,33
603486,603486.SH,语音技术;家用电器;智能家居;机器人概念;人工智能;华为概念;数据中心;2025年报预增;融资融券;沪股通,10,17
000785,000785.SZ,免税店;预制菜;跨境电商;乡村振兴;京津冀一体化;智能物流;回购增持再贷款概念;DeepSeek概念;鸿蒙概念;AI应用;人工智能;数据要素;空间计算;AI智能体;智能家居;AIGC概念;AI语料;阿里巴巴概念;Sora概念(文生视频);华为概念;抖音概念(字节概念);苹果概念;融资融券;深股通,24,33
002559,002559.SZ,OLED;存储芯片;芯片概念;工业母机;机器视觉;光刻胶;新型工业化;比亚迪概念;华为概念;新能源汽车;机器人概念;工业互联网;信创;高端装备;军工;光伏概念;智能物流;军民融合;深股通,19,33
920263,920263.BJ,金属回收;小金属概念;数字孪生;工业互联网;京津冀一体化;天然气;农业种植;稀土永磁;机器人概念;水泥概念;专精特新;碳交易;碳中和;人工智能;AIGC概念;人形机器人;页岩气;新疆振兴;融资融券;土壤修复;污水处理,21,151
600380,600380.SH,医药电商;流感;创新药;减肥药;辅助生殖;猴痘概念;合成生物;宠物经济;智能医疗;DeepSeek概念;人工智能;粤港澳大湾区;腾讯概念;沪股通;融资融券,15,17
603650,603650.SH,光刻胶;中芯国际概念;存储芯片;OLED;芯片概念;上海自贸区;石墨烯;可降解塑料;融资融券;沪股通,10,17
002882,002882.SZ,固态电池;锂电池概念;比亚迪概念;无人机;粤港澳大湾区;核电;深股通,7,33
603248,603248.SH,注册制次新股;专精特新;高端装备;风电;新股与次新股;融资融券,6,17
000683,000683.SZ,煤化工概念;化肥;碳中和;高股息精选;西部大开发;深股通;融资融券,7,33
603669,603669.SH,仿制药一致性评价;阿尔茨海默概念;创新药;流感;CRO概念;民营医院;西部大开发,7,17
002822,002822.SZ,ST板块;装配式建筑;粤港澳大湾区;物业管理;医疗器械概念;数据中心;光伏建筑一体化;新型城镇化;华为概念;PPP概念;区块链;乡村振兴;光伏概念;东数西算(算力);数字货币;风电;算力租赁,17,33
300777,300777.SZ,碳纤维;军民融合;商业航天;军工;无人机;人形机器人;专精特新;融资融券;深股通,9,33
600196,600196.SH,仿制药一致性评价;创新药;阿尔茨海默概念;流感;生物疫苗;减肥药;细胞免疫治疗;辅助生殖;青蒿素;民营医院;猴痘概念;医美概念;医疗器械概念;家庭医生;证金持股;智能医疗;DeepSeek概念;AI智能体;机器人概念;沪股通;融资融券,21,17
688687,688687.SH,重组蛋白;创新药;肝炎概念;仿制药一致性评价;沪股通;融资融券,6,17
300541,300541.SZ,云计算;Web3.0;数据安全;华为盘古;阿里巴巴概念;数据确权;华为昇腾;抖音概念(字节概念);智慧政务;腾讯概念;华为鲲鹏;信创;快手概念;数据要素;AI智能体;区块链;AI应用;数字货币;鸿蒙概念;英伟达概念;数据中心;蚂蚁集团概念;DeepSeek概念;数字经济;独角兽概念;人工智能;华为概念;NFT概念;互联网金融;ETC;跨境支付(CIPS);无人驾驶;2025年报预增;烟草;智能物流;深股通,36,33
603383,603383.SH,AI应用;鸿蒙概念;华为鲲鹏;信创;AI智能体;区块链;腾讯概念;互联网金融;DeepSeek概念;华为概念;海峡两岸;福建自贸区;融资融券;沪股通,14,17
300383,300383.SZ,算力租赁;MLOps概念;华为昇腾;云计算;东数西算(算力);华为鲲鹏;抖音概念(字节概念);AIGC概念;百度概念;数据中心;液冷服务器;区块链;DeepSeek概念;华为概念;数字经济;工业互联网;京津冀一体化;深股通;融资融券,19,33
300848,300848.SZ,染料;可降解塑料;露营经济;华为概念;小米概念;专精特新;新型工业化;充电桩;深股通,9,33
688289,688289.SH,猴痘概念;流感;肝炎概念;基因测序;创新药;宠物经济;医疗器械概念;智能医疗;创投;数字经济;人工智能;AI智能体;DeepSeek概念;阿里巴巴概念;一带一路;专精特新;沪股通;融资融券,18,17
688595,688595.SH,汽车芯片;MCU芯片;AI PC;星闪概念;AI眼镜;芯片概念;消费电子概念;小米概念;传感器;物联网;华为概念;鸿蒙概念;无人机;专精特新;机器人概念;锂电池概念;沪股通;融资融券,18,17
300015,300015.SZ,眼科医疗;民营医院;同花顺漂亮100;医美概念;养老概念;智能医疗;深股通;融资融券;医疗器械概念;创投;虚拟数字人;DeepSeek概念;AI智能体;人工智能;AI眼镜;智能穿戴,16,33
300058,300058.SZ,快手概念;小红书概念;智谱AI;短剧游戏;Web3.0;抖音概念(字节概念);AIGC概念;ChatGPT概念;虚拟数字人;百度概念;腾讯概念;阿里巴巴概念;AI应用;AI智能体;元宇宙;文化传媒概念;NFT概念;在线教育;虚拟现实;华为概念;DeepSeek概念;人工智能;职业教育;网红经济;创投;跨境电商;深股通;融资融券,28,33
002724,002724.SZ,智慧灯杆;物联网;智慧城市;无人机;军工;粤港澳大湾区;核电;证金持股;深股通,9,33
601658,601658.SH,高股息精选;国企改革;融资融券;沪股通,4,17
688618,688618.SH,光纤概念;智慧灯杆;高铁;WiFi 6;专精特新;安防;水利;海工装备;智能物流;无人驾驶;新型工业化;物联网;5G;车联网(车路协同);智能电网;工业互联网;网络安全;机器人概念;智慧城市;人工智能;一带一路;数字经济;星闪概念;换电概念;华为概念;充电桩;芯片概念;DeepSeek概念;粤港澳大湾区;风电;储能;融资融券,32,17
301696,301696.SZ,人形机器人;减速器;机器人概念;无人机;低空经济;人民币贬值受益;飞行汽车(eVTOL);注册制次新股;军工;碳纤维;新股与次新股;融资融券,12,33
002866,002866.SZ,PCB概念;固态电池;钠离子电池;富士康概念;消费电子概念;专精特新;小米概念;人民币贬值受益;储能;华为概念;深股通,11,33
002552,002552.SZ,黄金概念;2026一季报预增;PCB概念;股权转让(并购重组);5G;国企改革;汽车电子;互联网金融;深股通,9,33
000960,000960.SZ,金属铅;金属锌;金属铜;小金属概念;2026一季报预增;西部大开发;国企改革;深股通;融资融券,9,33
300462,300462.SZ,液冷服务器;独角兽概念;ETC;人脸识别;车联网(车路协同);储能;移动支付;汽车热管理;智慧城市;充电桩;ST板块,11,33
605286,605286.SH,虚拟电厂;东数西算(算力);人工智能;储能;绿色电力;风电;新型城镇化;氢能源;沪股通,9,17
603130,603130.SH,共同富裕示范区;沪股通,2,17
600038,600038.SH,国产航母;军民融合;大飞机;军工;无人机;低空经济;高端装备;飞行汽车(eVTOL);央企国企改革;国企改革;黑龙江自贸区;沪股通;融资融券;中字头股票,14,17
600089,600089.SH,柔性直流输电;抽水蓄能;特高压;智能电网;虚拟电厂;超超临界发电;核电;风电;高压快充;充电桩;绿色电力;雅下水电概念;海工装备;储能;数据中心;光伏概念;水利;工业互联网;煤炭概念;硅能源;雄安新区;一带一路;物联网;新能源汽车;数字经济;新疆振兴;黄金概念;西部大开发;沪股通;融资融券;煤化工概念;创投;天然气,33,17
920225,920225.BJ,地下管网;中俄贸易概念;食品安全;核电;数据中心;页岩气;液冷服务器;融资融券;白酒概念;专精特新;海工装备;人民币贬值受益;高端装备;军工,14,151
002782,002782.SZ,高压快充;5G;小米汽车;消费电子概念;充电桩;比亚迪概念;新能源汽车;储能;华为概念;机器人概念;低空经济;光伏概念;融资融券;深股通,14,33
603799,603799.SH,金属钴;金属镍;小金属概念;金属铜;盐湖提锂;金属回收;动力电池回收;固态电池;磷化工;钠离子电池;锂电池概念;宁德时代概念;特斯拉概念;比亚迪概念;人形机器人;飞行汽车(eVTOL);储能;新能源汽车;回购增持再贷款概念;同花顺漂亮100;人民币贬值受益;长三角一体化;沪股通;俄乌冲突概念;融资融券,25,17
300748,300748.SZ,稀土永磁;人形机器人;比亚迪概念;特斯拉概念;低空经济;回购增持再贷款概念;2025年报预增;机器人概念;新能源汽车;风电;绿色电力;融资融券;深股通,13,33
603690,603690.SH,传感器;存储芯片;先进封装;中芯国际概念;芯片概念;专精特新;第三代半导体;华为概念;光纤概念;合成生物;融资融券;沪股通,12,17
