market_code,股票代码,code,所属概念,所属概念数量
33,002694.SZ,002694,地下管网;水利;新型城镇化;旅游概念;体育产业;空气能热泵;ST板块,7
33,002800.SZ,002800,中俄贸易概念;冷链物流;统一大市场;跨境电商;一带一路;西部大开发;新疆振兴,7
33,000890.SZ,000890,净水概念;污水处理;独角兽概念;储能,4
17,688349.SH,688349,绿色电力;风电;氢能源;DeepSeek概念;数字经济;海工装备;沪股通;融资融券,8
33,300053.SZ,300053,卫星导航;商业航天;时空大数据;东数西算(算力);MCU芯片;汽车芯片;数据要素;数据中心(AIDC);低空经济;存储芯片;人脸识别;芯片概念;智慧城市;人工智能;安防;先进封装;飞行汽车(eVTOL);专精特新;粤港澳大湾区;横琴新区;国企改革;地下管网;深股通;融资融券,24
33,002191.SZ,002191,IP经济(谷子经济);烟草;粤港澳大湾区;区块链;物联网;蚂蚁集团概念;新型烟草(电子烟);芯片概念;PET铜箔;深股通;融资融券,11
33,300737.SZ,300737,新型城镇化;海峡两岸;商业航天;核电;一带一路;光伏建筑一体化;水利;融资融券;深股通,9
17,603881.SH,603881,算力租赁;云计算;东数西算(算力);国资云;中国AI 50;腾讯概念;阿里巴巴概念;百度概念;数据中心(AIDC);液冷服务器;蚂蚁集团概念;国企改革;沪股通;融资融券,14
33,002382.SZ,002382,医药电商;三胎概念;医疗器械概念;跨境电商;深股通;人民币贬值受益;一带一路;绿色电力;特斯拉概念;融资融券,10
17,688167.SH,688167,光纤概念;共封装光学(CPO);光刻机;先进封装;存储芯片;OLED;MicroLED概念;MR(混合现实);消费电子概念;芯片概念;3D打印;智能座舱;机器视觉;无人驾驶;虚拟现实;可控核聚变;医美概念;回购增持再贷款概念;西部大开发;沪股通;融资融券,21
17,600959.SH,600959,AIGC概念;虚拟数字人;国资云;数据要素;短剧游戏;元宇宙;数字乡村;数据安全;云办公;腾讯概念;网络安全;DeepSeek概念;文化传媒概念;智慧城市;人工智能;数字孪生;算力租赁;养老概念;低空经济;东数西算(算力);华为概念;工业互联网;食品安全;机器视觉;数据中心(AIDC);5G;乡村振兴;储能;国企改革;足球概念;光伏概念;沪股通;融资融券,33
17,600076.SH,600076,土地流转;回购增持再贷款概念;国企改革;乡村振兴;芯片概念;碳交易;碳中和;融资融券,8
17,605222.SH,605222,大飞机;商业航天;可控核聚变;军工;海工装备;柔性直流输电;核电;特高压;机器人概念;特斯拉概念;光伏概念;风电;充电桩;数据中心(AIDC);储能;沪股通,16
17,603256.SH,603256,PCB概念;华为手机;苹果概念;5G;消费电子概念;芯片概念;数据中心(AIDC);专精特新;2025年报预增;华为概念;海峡两岸;沪股通,12
33,301109.SZ,301109,生物质能发电;绿色电力;固废处理;碳中和;污水处理;垃圾分类;新型城镇化;高股息精选;一带一路;股权转让(并购重组);深股通;融资融券,12
33,300239.SZ,300239,维生素;跨境电商;医美概念;人造肉;西部大开发;化肥;专精特新,7
17,603273.SH,603273,装配式建筑;新型工业化;机器人概念;水泥概念;氢能源;融资融券,6
33,002935.SZ,002935,军工信息化;卫星导航;商业航天;军民融合;军工;量子科技;华为概念;芯片概念;智能穿戴;存储芯片;医疗器械概念;央企国企改革;西部大开发;国企改革;融资融券;深股通,16
17,600515.SH,600515,免税店;自由贸易港;海南自贸区;物业管理;跨境电商;土地流转;国企改革;低空经济;融资融券;沪股通,10
17,600233.SH,600233,统一大市场;回购增持再贷款概念;跨境电商;长三角一体化;智能物流;沪股通;阿里巴巴概念;融资融券,8
17,603558.SH,603558,足球概念;冰雪产业;体育产业;光伏建筑一体化;高股息精选;绿色电力;人民币贬值受益,7
17,600737.SH,600737,新疆振兴;农业种植;乡村振兴;央企国企改革;西部大开发;国企改革;沪股通;融资融券;中字头股票,9
22,600543.SH,600543,乡村振兴;可降解塑料;旅游概念;西部大开发;农业种植;国企改革;ST板块,7
17,603778.SH,603778,硅能源;TOPCON电池;PPP概念;新型城镇化;HJT电池;虚拟电厂;固态电池;钙钛矿电池;储能;光伏概念,10
17,600148.SH,600148,中俄贸易概念;专精特新;新能源汽车;一带一路;传感器;换电概念;无人机;国企改革;军工;央企国企改革,10
17,600031.SH,600031,同花顺出海50;雅下水电概念;同花顺漂亮100;农机;高端装备;人民币贬值受益;证金持股;无人驾驶;机器人概念;工业互联网;沪股通;融资融券;一带一路;新疆振兴,14
33,003020.SZ,003020,创新药;仿制药一致性评价;肝炎概念;医药电商;眼科医疗;医美概念;脑机接口;深股通,8
33,002689.SZ,002689,ST板块;工业互联网;中俄贸易概念;机器人概念;2025年报预增;机器视觉;航空发动机;风电,8
17,688712.SH,688712,科创次新股;注册制次新股;新股与次新股;融资融券,4
17,603022.SH,603022,光伏建筑一体化;绿色电力,2
17,688790.SH,688790,科创次新股;汽车芯片;WiFi 6;芯片概念;注册制次新股;AI眼镜;智能穿戴;5G;6G概念;小米概念;卫星导航;华为概念;商业航天;新股与次新股;融资融券,15
17,601058.SH,601058,同花顺出海50;回购增持再贷款概念;人民币贬值受益;长安汽车概念;小米汽车;DeepSeek概念;比亚迪概念;小米概念;沪股通;融资融券,10
33,300414.SZ,300414,商业航天;军工;无人机;高铁;液冷服务器;5G;专精特新;2025年报预增;数据中心(AIDC);华为概念;水利;新能源汽车;高压快充;光伏概念;西部大开发;风电;光刻机;融资融券,18
17,600685.SH,600685,中船系;国产航母;央企国企改革;风电;海工装备;军工;国企改革;商业航天;2025年报预增;工业互联网;数据中心(AIDC);同花顺中特估100;沪股通;2026一季报预增;中字头股票;融资融券,16
33,002892.SZ,002892,华为汽车;工业母机;新型工业化;机器人概念;智能家居;新能源汽车;小米概念;人民币贬值受益;3D打印;无人机;专精特新;华为概念;粤港澳大湾区;深股通;融资融券,15
33,300548.SZ,300548,F5G概念;光纤概念;共封装光学(CPO);铜缆高速连接;5G;芯片概念;数据中心(AIDC);专精特新;2025年报预增;机器视觉;长三角一体化;华为概念;机器人概念;抖音概念(字节概念);融资融券;深股通,16
17,600567.SH,600567,参股银行;固废处理;污水处理;一带一路;回购增持再贷款概念;碳交易;生物质能发电;智能物流;碳中和;创投;数字经济;工业互联网;储能;比亚迪概念;无人驾驶;小米概念;沪股通;融资融券,18
17,603759.SH,603759,生物质能发电;PPP概念;绿色电力;固废处理;污水处理;一带一路;DeepSeek概念;西部大开发;回购增持再贷款概念;储能;无人机;光伏概念;金属铜;HJT电池;TOPCON电池;BC电池;股权转让(并购重组),17
33,301122.SZ,301122,辅助生殖;医疗器械概念;人民币贬值受益;融资融券,4
33,301229.SZ,301229,减速器;华为汽车;机器人概念;特斯拉概念;小米汽车;新能源汽车;小米概念;华为概念;回购增持再贷款概念;融资融券,10
33,300059.SZ,300059,期货概念;互联网保险;互联网金融;区块链;AI应用;AIGC概念;数据要素;同花顺漂亮100;DeepSeek概念;证金持股;人工智能;深股通;融资融券,13
33,301132.SZ,301132,PCB概念;5G;汽车电子;消费电子概念;无人驾驶;汽车芯片;新能源汽车;车联网(车路协同);智能电网;充电桩;机器人概念;宁德时代概念;深股通;融资融券,14
33,002641.SZ,002641,地下管网;新型城镇化;共同富裕示范区;水利;京津冀一体化;光伏建筑一体化;天然气;机器人概念;储能;光伏概念;融资融券;深股通,12
17,603867.SH,603867,锂电池概念;盐湖提锂;磷化工;污水处理;动力电池回收;烟草;消毒剂;沪股通;融资融券,9
33,300389.SZ,300389,MicroLED概念;MiniLED;柔性屏(折叠屏);虚拟现实;华为概念;数字经济;储能;足球概念;创投;人民币贬值受益;2025年报预增;深股通,12
33,000756.SZ,000756,肝炎概念;流感;阿尔茨海默概念;创新药;仿制药一致性评价;幽门螺杆菌概念;医药电商;辅助生殖;维生素;毛发医疗;合成生物;医美概念;宠物经济;国企改革;阿里巴巴概念;深股通;融资融券,17
33,300152.SZ,300152,土壤修复;PM2.5;PPP概念;ST板块;创投;雄安新区;碳中和;净水概念;燃料电池;污水处理;氢能源;生物质能发电,12
33,000793.SZ,000793,ST板块;海南自贸区;化债概念(AMC概念);农业种植;乡村振兴;旅游概念;参股券商;创投;网红经济;网络游戏;手机游戏;区块链;数字经济;人工智能;文化传媒概念;信创;抖音概念(字节概念),17
33,000708.SZ,000708,特钢概念;同花顺中特估100;高股息精选;绿色电力;国企改革;核电;氢能源;航空发动机;商业航天;新能源汽车;机器人概念;融资融券;中字头股票;深股通,14
151,920547.BJ,920547,专精特新;合成生物;融资融券,3
33,301083.SZ,301083,人脸识别;安防;智慧城市;专精特新;工业互联网;人工智能;新型城镇化;数字经济;车联网(车路协同);机器人概念;DeepSeek概念;充电桩;融资融券,13
33,301388.SZ,301388,充电桩;光伏概念;物联网;专精特新;传感器;融资融券,6
17,688330.SH,688330,电力物联网;智能电网;量子科技;2025年报预增;专精特新;融资融券,6
17,600429.SH,600429,乳业;三胎概念;国企改革;京津冀一体化;沪股通,5
33,000766.SZ,000766,工业大麻;DeepSeek概念;参股银行;民营医院;阿尔茨海默概念;创新药;肝炎概念;流感;深股通;融资融券,10
17,600694.SH,600694,证金持股;高股息精选;免税店;沪股通;融资融券,5
17,603387.SH,603387,猴痘概念;流感;幽门螺杆菌概念;肝炎概念;宠物经济;医疗器械概念;创投;沪股通;融资融券,9
33,000581.SZ,000581,汽车热管理;参股券商;国企改革;机器人概念;燃料电池;新能源汽车;人形机器人;毫米波雷达;汽车电子;氢能源;汽车芯片;芯片概念;高股息精选;深股通;融资融券,15
33,300960.SZ,300960,高铁;电力物联网;物联网;智能电网;充电桩;储能;超级电容;光伏概念;绿色电力;芯片概念;股权转让(并购重组);融资融券,12
33,300232.SZ,300232,MicroLED概念;MiniLED;智慧灯杆;柔性屏(折叠屏);MR(混合现实);虚拟现实;智能家居;智慧城市;元宇宙;电子竞技;物联网;足球概念;华为概念;车联网(车路协同);抖音概念(字节概念);鸿蒙概念;国产操作系统;AIGC概念;体育产业;人工智能;粤港澳大湾区;腾讯概念;机器人概念;虚拟数字人;AI智能体;AI应用;百度概念;空间计算;人民币贬值受益;苹果概念;DeepSeek概念;智谱AI;第三代半导体;多模态AI;英伟达概念;乡村振兴;深股通;数据要素;融资融券,39
33,002560.SZ,002560,柔性直流输电;特高压;成飞概念;智能电网;风电;海工装备;数据中心(AIDC);大飞机;军民融合;军工;充电桩;雅下水电概念;光伏概念;无人机;2026一季报预增;储能;2025年报预增;专精特新;一带一路;医疗器械概念;新能源汽车;碳中和;机器人概念;融资融券,24
33,001338.SZ,001338,啤酒概念;粮食概念;乡村振兴;国企改革;粤港澳大湾区;深股通,6
151,920866.BJ,920866,玉米;农业种植;乡村振兴;融资融券;数字经济;粮食概念,6
33,301381.SZ,301381,ERP概念;人民币贬值受益;人工智能;AI应用;智能物流;跨境电商;DeepSeek概念;深股通;融资融券,9
33,002866.SZ,002866,专精特新;人民币贬值受益;固态电池;PCB概念;消费电子概念;钠离子电池;富士康概念;小米概念;华为概念;储能;深股通,11
33,002103.SZ,002103,IP经济(谷子经济);跨境电商;数字经济;创投;腾讯概念;虚拟现实;一带一路;深股通,8
151,920022.BJ,920022,新能源汽车;氢能源;比亚迪概念;传感器;专精特新;新股与次新股;融资融券,7
17,600663.SH,600663,物业管理;证金持股;参股券商;养老概念;国企改革;上海自贸区;创投;沪股通;融资融券,9
33,300209.SZ,300209,算力租赁;柔性屏(折叠屏);物联网;人民币贬值受益;跨境电商;深股通,6
33,300070.SZ,300070,乡村振兴;PPP概念;参股银行;国企改革;污水处理;雄安新区;净水概念;地下管网;创投;央企国企改革;一带一路;新型城镇化;人工智能;家用电器;盐湖提锂;深股通;融资融券,17
33,002640.SZ,002640,拼多多概念;互联网金融;数字经济;网红经济;跨境电商;三胎概念;无线耳机;人民币贬值受益;深股通,9
17,600022.SH,600022,特钢概念;国企改革;回购增持再贷款概念;工业互联网;人工智能;机器人概念;融资融券;沪股通,8
33,001390.SZ,001390,参股银行;注册制次新股;专精特新;深股通;新股与次新股;融资融券,6
33,001223.SZ,001223,消费电子概念;PCB概念;专精特新;新型工业化;PET铜箔;机器人概念;锂电池概念;固态电池;无人机;可降解塑料,10
33,002591.SZ,002591,拼多多概念;专精特新;垃圾分类;文化传媒概念;智慧城市;军工;腾讯概念;锂电池概念;抖音概念(字节概念);数据要素;阿里巴巴概念;军民融合;百度概念;东数西算(算力);固态电池;绿色电力;超超临界发电;钠离子电池,18
17,688351.SH,688351,医疗器械概念;专精特新;智能医疗;沪股通;融资融券,5
33,002339.SZ,002339,电力物联网;智能电网;特高压;虚拟电厂;网络安全;高压快充;核电;充电桩;换电概念;智慧城市;物联网;风电;数字孪生;车联网(车路协同);华为概念;水利;工业互联网;人工智能;数字经济;储能;光伏概念;机器人概念;碳中和;绿色电力;新能源汽车;新型城镇化;养老概念;地下管网;动力电池回收;天然气;融资融券,31
33,300677.SZ,300677,养老概念;医疗器械概念;跨境电商;创投;智能医疗;人民币贬值受益;融资融券;深股通,8
33,300845.SZ,300845,专精特新;军工;军民融合;军工信息化;高铁;机器视觉;航空发动机;大飞机;虚拟现实;车联网(车路协同);一带一路;人工智能;数字孪生;职业教育;元宇宙,15
151,920266.BJ,920266,西部大开发;医药电商;融资融券;农业种植,4
17,603177.SH,603177,医疗废物处理;固废处理;碳中和;一带一路;燃料电池;氢能源;超超临界发电;充电桩;钠离子电池,9
