股票代码,所属概念数量,code,market_code,所属概念
001979.SZ,12,001979,33,租售同权;免税店;物业管理;证金持股;养老概念;深股通;融资融券;国企改革;央企国企改革;回购增持再贷款概念;粤港澳大湾区;低空经济
605500.SH,1,605500,17,共同富裕示范区
300123.SZ,16,300123,33,军工信息化;太赫兹;军民融合;卫星导航;商业航天;军工;6G概念;量子科技;海工装备;5G;高端装备;芯片概念;第三代半导体;横琴新区;深股通;融资融券
601988.SH,6,601988,17,高股息精选;同花顺中特估100;证金持股;沪股通;融资融券;跨境支付(CIPS)
301584.SZ,9,301584,33,注册制次新股;流感;医疗器械概念;智能医疗;国企改革;机器人概念;深股通;新股与次新股;融资融券
002482.SZ,11,002482,33,建筑节能;装配式建筑;深圳国企改革;新型城镇化;光伏建筑一体化;体育产业;国企改革;粤港澳大湾区;智能家居;DeepSeek概念;深股通
600248.SH,18,600248,17,天然气;煤化工概念;新疆振兴;参股保险;国企改革;装配式建筑;PPP概念;乡村振兴;西部大开发;雅下水电概念;一带一路;水利;风电;DeepSeek概念;智慧城市;储能;融资融券;沪股通
000518.SZ,4,000518,33,ST板块;肝炎概念;医疗器械概念;新型城镇化
600675.SH,8,600675,17,物业管理;预制菜;土地流转;上海国企改革;国企改革;乡村振兴;沪股通;融资融券
300008.SZ,17,300008,33,军民融合;太赫兹;军工;海工装备;高端装备;数字孪生;专精特新;人工智能;2025年报预增;机器人概念;一带一路;垃圾分类;风电;航运概念;天然气;深股通;融资融券
600825.SH,9,600825,17,文化传媒概念;AI语料;无人零售;独角兽概念;创投;上海国企改革;国企改革;融资融券;沪股通
603373.SH,8,603373,17,安防;职业教育;无人机;低空经济;阿里巴巴概念;国企改革;沪股通;融资融券
000718.SZ,6,000718,33,民营医院;医美概念;文化传媒概念;牙科医疗;深股通;融资融券
601528.SH,3,601528,17,高股息精选;互联网金融;沪股通
600636.SH,19,600636,22,ST板块;语音技术;职业教育;星闪概念;机器视觉;人工智能;国企改革;DeepSeek概念;数据要素;鸿蒙概念;华为鲲鹏;在线教育;东数西算(算力);芯片概念;英伟达概念;多模态AI;央企国企改革;证金持股;AI应用
600067.SH,16,600067,17,参股银行;长安汽车概念;海峡两岸;储能;新能源汽车;福建自贸区;锂电池概念;氢能源;比亚迪概念;机器人概念;创投;两轮车;人形机器人;无人机;融资融券;股权转让(并购重组)
002641.SZ,12,002641,33,地下管网;新型城镇化;水利;共同富裕示范区;光伏建筑一体化;京津冀一体化;机器人概念;储能;光伏概念;天然气;融资融券;深股通
300125.SZ,8,300125,33,烟草;新型烟草(电子烟);光伏概念;HJT电池;TOPCON电池;ST板块;工业大麻;绿色电力
601991.SH,10,601991,17,绿色电力;风电;雅下水电概念;央企国企改革;核电;储能;国企改革;2025年报预增;沪股通;融资融券
600735.SH,10,600735,22,ST板块;石墨烯;机器人概念;中俄贸易概念;人民币贬值受益;养老概念;三胎概念;跨境电商;中韩自贸区;旅游概念
688571.SH,6,688571,17,专精特新;国企改革;光刻胶;PCB概念;稀土永磁;融资融券
603077.SH,21,603077,17,草甘膦;磷化工;金属铅;化肥;金属锌;金属铜;黄金概念;稀土永磁;硅能源;锂电池概念;绿色电力;回购增持再贷款概念;光伏概念;天然气;西部大开发;一带一路;建筑节能;TOPCON电池;参股银行;沪股通;融资融券
002507.SZ,6,002507,33,超级品牌;预制菜;国企改革;西部大开发;深股通;融资融券
603933.SH,18,603933,17,人形机器人;新型工业化;工业母机;汽车电子;机器人概念;消费电子概念;新能源汽车;海峡两岸;MCU芯片;无人机;芯片概念;智能家居;物联网;工业互联网;福建自贸区;存储芯片;数字经济;储能
600717.SH,11,600717,17,统一大市场;航运概念;天津自贸区;证金持股;自由贸易港;国企改革;旅游概念;雄安新区;京津冀一体化;沪股通;融资融券
600368.SH,10,600368,17,统一大市场;冷链物流;物业管理;国企改革;乡村振兴;西部大开发;数字乡村;人工智能;沪股通;融资融券
002321.SZ,8,002321,33,土地流转;农村电商;养鸡;乡村振兴;预制菜;食品安全;区块链;深股通
600981.SH,20,600981,17,物业管理;乡村振兴;预制菜;跨境电商;冷链物流;三胎概念;参股券商;参股保险;垃圾分类;统一大市场;国企改革;创投;中俄贸易概念;医疗器械概念;一带一路;绿色电力;期货概念;蚂蚁集团概念;海工装备;沪股通
000926.SZ,7,000926,33,装配式建筑;新型城镇化;碳交易;碳中和;文化传媒概念;华为概念;融资融券
603843.SH,22,603843,22,赛马概念;ST板块;盐湖提锂;特色小镇;PPP概念;固废处理;西部大开发;光伏概念;地下管网;新型城镇化;充电桩;旅游概念;一带一路;水利;雅下水电概念;乡村振兴;东数西算(算力);算力租赁;智慧政务;小金属概念;金属铜;金属锌
300343.SZ,10,300343,33,氟化工概念;PVDF概念;消毒剂;锂电池概念;钠离子电池;固态电池;宁德时代概念;ST板块;比亚迪概念;建筑节能
600778.SH,6,600778,17,免税店;跨境电商;西部大开发;新疆振兴;一带一路;2025年报预增
600169.SH,12,600169,22,国企改革;高铁;一带一路;回购增持再贷款概念;海工装备;核电;商业航天;中俄贸易概念;高端装备;ST板块;储能;减速器
600925.SH,7,600925,17,煤炭概念;超超临界发电;绿色电力;国企改革;风电;储能;沪股通
601186.SH,18,601186,17,高股息精选;中字头股票;同花顺中特估100;证金持股;特色小镇;PPP概念;装配式建筑;国企改革;央企国企改革;水利;沪股通;融资融券;一带一路;金属铜;高铁;高端装备;机器人概念;商业航天
600287.SH,10,600287,17,跨境电商;参股银行;参股保险;人民币贬值受益;一带一路;参股券商;国企改革;数字经济;期货概念;摘帽
000812.SZ,10,000812,33,物业管理;民营医院;烟草;西部大开发;参股券商;创投;职业教育;信托概念;在线教育;融资融券
600088.SH,8,600088,17,文化传媒概念;虚拟数字人;旅游概念;乡村振兴;国企改革;融资融券;沪股通;中字头股票
002146.SZ,12,002146,33,特色小镇;物业管理;旅游概念;PPP概念;雄安新区;创投;养老概念;低空经济;京津冀一体化;一带一路;深股通;融资融券
600592.SH,13,600592,17,人形机器人;军民融合;大飞机;商业航天;军工;新能源汽车;海峡两岸;海工装备;风电;国企改革;参股券商;融资融券;沪股通
601997.SH,3,601997,17,西部大开发;沪股通;融资融券
603839.SH,5,603839,17,三胎概念;跨境电商;网红经济;长三角一体化;抖音概念(字节概念)
300946.SZ,10,300946,33,人形机器人;新型工业化;工业母机;机器人概念;专精特新;高端装备;海峡两岸;跨境电商;深股通;融资融券
301040.SZ,10,301040,33,卫星导航;商业航天;军工;专精特新;人民币贬值受益;高端装备;核电;风电;绿色电力;融资融券
002430.SZ,16,002430,33,煤化工概念;可控核聚变;商业航天;天然气;氢能源;高压氧舱;高端装备;超导概念;储能;芯片概念;回购增持再贷款概念;一带一路;存储芯片;国企改革;深股通;融资融券
301587.SZ,8,301587,33,固态电池;特斯拉概念;新能源汽车;锂电池概念;低空经济;储能;商业航天;融资融券
300863.SZ,13,300863,33,铜缆高速连接;华为汽车;新能源汽车;特斯拉概念;小米汽车;人形机器人;长安汽车概念;储能;数据中心;机器人概念;商业航天;深股通;融资融券
002853.SZ,6,002853,33,C2M概念;网红经济;粤港澳大湾区;智能家居;物联网;股权转让(并购重组)
688070.SH,9,688070,17,军民融合;无人机;时空大数据;低空经济;专精特新;智慧城市;职业教育;西部大开发;融资融券
603131.SH,13,603131,17,卫星导航;商业航天;军工;海工装备;高端装备;新型工业化;机器人概念;工业母机;专精特新;新能源汽车;长三角一体化;人民币贬值受益;沪股通
002466.SZ,12,002466,33,盐湖提锂;动力电池回收;固态电池;锂电池概念;化肥;特斯拉概念;新能源汽车;西部大开发;同花顺漂亮100;证金持股;深股通;融资融券
920121.BJ,2,920121,151,新股与次新股;融资融券
300416.SZ,21,300416,33,商业航天;军工;低空经济;传感器;华为海思概念股;特斯拉概念;汽车电子;比亚迪概念;高端装备;芯片概念;消费电子概念;专精特新;华为概念;先进封装;核电;海工装备;宁德时代概念;中芯国际概念;储能;深股通;融资融券
002805.SZ,9,002805,33,钠离子电池;磷化工;固态电池;锂电池概念;宁德时代概念;比亚迪概念;长安汽车概念;专精特新;融资融券
600855.SH,20,600855,17,军工信息化;商业航天;军民融合;军工;无人机;低空经济;车联网(车路协同);安防;信创;智慧城市;ETC;人工智能;物联网;央企国企改革;数据中心;医疗器械概念;储能;国企改革;融资融券;沪股通
601001.SH,4,601001,17,煤炭概念;沪股通;融资融券;国企改革
601033.SH,11,601033,17,生物质能发电;医疗废物处理;绿色电力;固废处理;PPP概念;垃圾分类;国企改革;储能;粤港澳大湾区;沪股通;融资融券
300722.SZ,14,300722,33,军民融合;大飞机;商业航天;军工;无人机;低空经济;海工装备;智慧城市;人工智能;数字经济;民爆概念;国企改革;深股通;融资融券
600887.SH,11,600887,17,超级品牌;乳业;证金持股;同花顺漂亮100;三胎概念;宠物经济;生态农业;沪股通;融资融券;西部大开发;华为概念
002749.SZ,7,002749,33,化肥;草甘膦;磷化工;乡村振兴;高股息精选;西部大开发;深股通
600992.SH,6,600992,17,西部大开发;国企改革;军工;国产航母;海工装备;商业航天
920642.BJ,9,920642,151,低空经济;军工;碳纤维;专精特新;军民融合;大飞机;新能源汽车;小米概念;融资融券
600099.SH,7,600099,17,农机;乡村振兴;专精特新;无人驾驶;两轮车;国企改革;央企国企改革
603527.SH,6,603527,17,锂电池概念;3D打印;新能源汽车;高端装备;固态电池;融资融券
300532.SZ,19,300532,33,华为概念;机器视觉;智能物流;工业互联网;区块链;数字孪生;新型工业化;机器人概念;华为鲲鹏;比亚迪概念;5G;特斯拉概念;一带一路;储能;统一大市场;宁德时代概念;高股息精选;股权转让(并购重组);深股通
605567.SH,6,605567,17,人造肉;预制菜;冷链物流;养鸡;中韩自贸区;2025年报预增
002820.SZ,5,002820,33,预制菜;天津自贸区;京津冀一体化;国企改革;超级品牌
688333.SH,19,688333,17,卫星导航;商业航天;航空发动机;大飞机;军工;无人机;低空经济;飞行汽车(eVTOL);3D打印;核电;AI手机;机器人概念;人形机器人;消费电子概念;西部大开发;回购增持再贷款概念;2025年报预增;沪股通;融资融券
605090.SH,19,605090,17,页岩气;天然气;商业航天;俄乌冲突概念;航运概念;低空经济;煤化工概念;数字经济;新疆振兴;氢能源;DeepSeek概念;创投;智能物流;粤港澳大湾区;芯片概念;回购增持再贷款概念;绿色电力;融资融券;沪股通
300825.SZ,37,300825,33,车联网(车路协同);无人驾驶;虚拟现实;智能座舱;数字经济;数据要素;华为概念;长安汽车概念;人工智能;低空经济;数字孪生;华为汽车;AI智能体;机器人概念;DeepSeek概念;新型工业化;多模态AI;算力租赁;汽车电子;智能物流;东数西算(算力);飞行汽车(eVTOL);比亚迪概念;智谱AI;英伟达概念;京津冀一体化;人形机器人;新能源汽车;芯片概念;减速器;换电概念;汽车芯片;农机;燃料电池;乡村振兴;融资融券;深股通
300264.SZ,16,300264,33,空间计算;MR(混合现实);专精特新;云游戏;虚拟现实;华为概念;在线教育;人工智能;元宇宙;国产操作系统;Web3.0;百度概念;文化传媒概念;虚拟数字人;AIGC概念;股权转让(并购重组)
002661.SZ,8,002661,33,预制菜;农业种植;猪肉;三胎概念;粮食概念;新疆振兴;食品安全;回购增持再贷款概念
002214.SZ,13,002214,33,ST板块;房屋检测;机器人概念;芯片概念;传感器;无人机;军工;无人驾驶;安防;军民融合;商业航天;智能电网;卫星导航
000962.SZ,13,000962,33,小金属概念;超导概念;超级电容;可控核聚变;航空发动机;3D打印;核电;商业航天;芯片概念;央企国企改革;西部大开发;国企改革;深股通
600818.SH,8,600818,17,共享单车;三胎概念;两轮车;物业管理;网红经济;知识产权保护;风电;融资融券
600192.SH,11,600192,17,智能电网;风电;充电桩;核电;燃料电池;光伏概念;军工;西部大开发;国企改革;商业航天;融资融券
000011.SZ,8,000011,33,物业管理;深圳国企改革;新型城镇化;化债概念(AMC概念);国企改革;粤港澳大湾区;一带一路;深股通
300056.SZ,17,300056,33,钙钛矿电池;垃圾分类;固废处理;燃料电池;污水处理;PPP概念;海峡两岸;福建自贸区;锂电池概念;东数西算(算力);PVDF概念;金属回收;算力租赁;金属铜;黄金概念;深股通;股权转让(并购重组)
002609.SZ,19,002609,33,蚂蚁集团概念;数据要素;腾讯概念;百度概念;鸿蒙概念;DeepSeek概念;数字经济;人工智能;智慧城市;车联网(车路协同);华为概念;新型城镇化;粤港澳大湾区;2025年报预增;充电桩;储能;2025三季报预增;高压快充;深股通
002246.SZ,11,002246,33,军民融合;军工;核电;商业航天;专精特新;核污染防治;垃圾分类;西部大开发;国企改革;深股通;融资融券
688772.SH,24,688772,17,固态电池;钠离子电池;人形机器人;锂电池概念;新能源汽车;飞行汽车(eVTOL);小米概念;机器人概念;同花顺果指数;智能穿戴;消费电子概念;家用电器;储能;华为手机;低空经济;人民币贬值受益;粤港澳大湾区;无人机;苹果概念;华为概念;回购增持再贷款概念;DeepSeek概念;融资融券;沪股通
002597.SZ,9,002597,33,代糖概念;锂电池概念;生物质能发电;固态电池;合成生物;煤化工概念;光伏概念;深股通;融资融券
300083.SZ,28,300083,33,无线充电;工业母机;新型工业化;人形机器人;飞行汽车(eVTOL);比亚迪概念;智能穿戴;小米概念;新能源汽车;消费电子概念;机器人概念;一体化压铸;高端装备;苹果概念;工业互联网;军工;5G;无人机;华为概念;低空经济;液冷服务器;粤港澳大湾区;储能;人工智能;创投;回购增持再贷款概念;深股通;融资融券
