market_code,股票代码,所属概念数量,所属概念,code
33,300858.SZ,8,幽门螺杆菌概念;乳业;宠物经济;创新药;医美概念;三胎概念;土壤修复;京津冀一体化,300858
33,000025.SZ,7,物业管理;国企改革;深圳国企改革;粤港澳大湾区;黄金概念;深股通;融资融券,000025
33,001212.SZ,8,先进封装;芯片概念;装配式建筑;粤港澳大湾区;回购增持再贷款概念;有机硅概念;深股通;股权转让(并购重组),001212
33,301039.SZ,11,氢能源;高端装备;冷链物流;统一大市场;新能源汽车;无人驾驶;人民币贬值受益;智能物流;华为概念;融资融券;深股通,301039
33,300556.SZ,27,文化传媒概念;在线教育;虚拟数字人;职业教育;AIGC概念;智慧政务;元宇宙;数据要素;抖音概念(字节概念);空间计算;虚拟现实;阿里巴巴概念;时空大数据;智慧城市;人工智能;数字经济;云计算;数字孪生;机器视觉;华为概念;粤港澳大湾区;MR(混合现实);东数西算(算力);雄安新区;苹果概念;商业航天;大飞机,300556
33,301489.SZ,21,富士康概念;液冷服务器;AI PC;消费电子概念;AI手机;AI眼镜;无线充电;小米概念;专精特新;比亚迪概念;华为概念;汽车热管理;新能源汽车;机器人概念;小米汽车;储能;智能家居;石墨烯;一带一路;深股通;融资融券,301489
17,688709.SH,18,MCU芯片;汽车芯片;存储芯片;东数西算(算力);芯片概念;量子科技;商业航天;脑机接口;无人驾驶;人工智能;军工;人形机器人;机器人概念;央企国企改革;西部大开发;国企改革;沪股通;融资融券,688709
33,300233.SZ,18,创新药;新型烟草(电子烟);辅助生殖;眼科医疗;仿制药一致性评价;合成生物;工业大麻;肝炎概念;专精特新;医疗器械概念;维生素;医药电商;流感;智能医疗;2026一季报预增;转基因;融资融券;深股通,300233
33,001288.SZ,11,减速器;机器人概念;人工智能;雅下水电概念;一带一路;华为概念;DeepSeek概念;人民币贬值受益;中俄贸易概念;西部大开发;深股通,001288
151,920729.BJ,3,禽流感;融资融券;动物疫苗,920729
33,002486.SZ,4,露营经济;体育产业;医疗器械概念;人民币贬值受益,002486
33,001231.SZ,2,乡村振兴;西部大开发,001231
33,002763.SZ,1,跨境电商,002763
17,603000.SH,31,AI语料;知识产权保护;数据确权;智谱AI;文化传媒概念;AIGC概念;数据安全;云办公;AI应用;国资云;网络安全;AI智能体;百度概念;数据要素;鸿蒙概念;算力租赁;区块链;蚂蚁集团概念;东数西算(算力);DeepSeek概念;人工智能;独角兽概念;华为概念;数据中心;体育产业;创投;京津冀一体化;国企改革;证金持股;沪股通;融资融券,603000
17,600188.SH,10,煤炭概念;煤化工概念;高股息精选;同花顺漂亮100;沪股通;融资融券;国企改革;小金属概念;参股银行;风电,600188
17,600697.SH,12,物业管理;体育产业;跨境电商;冰雪产业;免税店;冷链物流;旅游概念;中俄贸易概念;国企改革;数字经济;阿里巴巴概念;黄金概念,600697
33,300284.SZ,27,房屋检测;新型城镇化;网约车;雄安新区;空间计算;PPP概念;DeepSeek概念;乡村振兴;水利;AI智能体;创投;智慧城市;京津冀一体化;雅下水电概念;食品安全;数字孪生;一带一路;粤港澳大湾区;车联网(车路协同);国企改革;碳中和;低空经济;无人机;储能;深股通;俄乌冲突概念;融资融券,300284
33,300105.SZ,12,固废处理;碳中和;雄安新区;超超临界发电;风电;储能;国企改革;光伏概念;PM2.5;央企国企改革;DeepSeek概念;华为概念,300105
33,000407.SZ,7,页岩气;天然气;俄乌冲突概念;地下管网;股权转让(并购重组);合成生物;新型城镇化,000407
33,002403.SZ,17,跨境电商;家用电器;共同富裕示范区;C2M概念;减速器;智能物流;新型工业化;机器人概念;人形机器人;机器视觉;特斯拉概念;独角兽概念;参股保险;工业互联网;土地流转;互联网保险;深股通,002403
33,002786.SZ,19,化债概念(AMC概念);粤港澳大湾区;宁德时代概念;新型工业化;机器人概念;比亚迪概念;国企改革;新能源汽车;华为汽车;虚拟现实;华为概念;小米概念;高端装备;3D打印;消费电子概念;大飞机;芯片概念;5G;深股通,002786
17,603520.SH,5,氟化工概念;仿制药一致性评价;流感;锂电池概念;专精特新,603520
33,002801.SZ,14,人形机器人;机器人概念;新能源汽车;低空经济;无人机;无线充电;数据中心;储能;人民币贬值受益;军工;2025年报预增;锂电池概念;冷链物流;深股通,002801
33,300547.SZ,19,液冷服务器;成飞概念;汽车热管理;数据中心;军工;军民融合;小米汽车;无人机;比亚迪概念;新能源汽车;飞行汽车(eVTOL);华为概念;低空经济;华为汽车;长安汽车概念;储能;西部大开发;氢能源;深股通,300547
17,603677.SH,7,家用电器;空气能热泵;机器人概念;传感器;新能源汽车;无人机;国企改革,603677
33,002712.SZ,23,短剧游戏;知识产权保护;文化传媒概念;小红书概念;快手概念;网络游戏;虚拟数字人;AIGC概念;抖音概念(字节概念);IP经济(谷子经济);网红经济;AI应用;智谱AI;腾讯概念;阿里巴巴概念;百度概念;旅游概念;人工智能;创投;华为概念;小米概念;苹果概念;国企改革,002712
33,001220.SZ,5,注册制次新股;京津冀一体化;智能物流;新股与次新股;融资融券,001220
33,300364.SZ,38,Sora概念(文生视频);短剧游戏;快手概念;AI语料;知识产权保护;文化传媒概念;NFT概念;抖音概念(字节概念);智谱AI;AIGC概念;虚拟数字人;多模态AI;数据确权;ChatGPT概念;Web3.0;腾讯概念;在线教育;AI应用;阿里巴巴概念;百度概念;元宇宙;AI智能体;IP经济(谷子经济);数据要素;鸿蒙概念;区块链;虚拟现实;数字乡村;职业教育;DeepSeek概念;人工智能;数字经济;华为概念;京津冀一体化;乡村振兴;同花顺出海50;深股通;融资融券,300364
17,600067.SH,16,两轮车;锂电池概念;参股银行;储能;创投;长安汽车概念;氢能源;新能源汽车;比亚迪概念;海峡两岸;福建自贸区;机器人概念;无人机;人形机器人;融资融券;股权转让(并购重组),600067
33,301212.SZ,6,可降解塑料;消毒剂;共同富裕示范区;锂电池概念;专精特新;融资融券,301212
33,003008.SZ,8,换电概念;专精特新;机器人概念;充电桩;智能电网;特高压;柔性直流输电;储能,003008
17,688653.SH,15,智能音箱;星闪概念;芯片概念;智能座舱;专精特新;WiFi 6;物联网;智能家居;车联网(车路协同);无人机;低空经济;上海自贸区;沪股通;股权转让(并购重组);融资融券,688653
17,688330.SH,6,电力物联网;智能电网;量子科技;2025年报预增;专精特新;融资融券,688330
33,300666.SZ,13,光刻机;中芯国际概念;OLED;存储芯片;第三代半导体;芯片概念;光伏概念;海峡两岸;碳纤维;共同富裕示范区;中韩自贸区;深股通;融资融券,300666
151,920957.BJ,4,一带一路;粤港澳大湾区;专精特新;融资融券,920957
33,301372.SZ,6,新型城镇化;净水概念;水利;污水处理;地下管网;融资融券,301372
33,300595.SZ,7,眼科医疗;跨境电商;医药电商;医疗器械概念;AI眼镜;融资融券;深股通,300595
33,000009.SZ,35,石墨电极;钠离子电池;动力电池回收;固态电池;金属钴;石墨烯;硅能源;金属回收;锂电池概念;小金属概念;金属镍;宁德时代概念;土地流转;农机;物业管理;氢能源;黄金概念;燃料电池;储能;创投;一带一路;粤港澳大湾区;比亚迪概念;新能源汽车;高压快充;机器人概念;充电桩;减速器;3D打印;人形机器人;军工;无线充电;深股通;融资融券;液冷服务器,000009
33,300471.SZ,13,天然气;页岩气;中俄贸易概念;氢能源;燃料电池;一带一路;专精特新;西部大开发;创投;成飞概念;物联网;军工;融资融券,300471
33,000631.SZ,8,物业管理;绿色电力;风电;回购增持再贷款概念;储能;证金持股;深股通;融资融券,000631
33,002510.SZ,21,军民融合;大飞机;无人机;长安汽车概念;军工;飞行汽车(eVTOL);低空经济;华为汽车;工业互联网;新能源汽车;比亚迪概念;京津冀一体化;小米概念;特斯拉概念;创投;宁德时代概念;国企改革;天津自贸区;新疆振兴;深股通;股权转让(并购重组),002510
17,601118.SH,9,可降解塑料;海南自贸区;碳中和;农业种植;国企改革;乡村振兴;军工;融资融券;沪股通,601118
17,688271.SH,8,医疗器械概念;智能医疗;AI应用;人工智能;阿尔茨海默概念;高端装备;沪股通;融资融券,688271
17,600372.SH,19,国产航母;军民融合;大飞机;军工信息化;军工;无人机;商业航天;卫星导航;低空经济;飞行汽车(eVTOL);传感器;央企国企改革;新能源汽车;芯片概念;国企改革;光纤概念;沪股通;融资融券;中字头股票,600372
33,000795.SZ,17,稀土永磁;小金属概念;苹果概念;比亚迪概念;新能源汽车;专精特新;消费电子概念;无线耳机;机器人概念;人形机器人;减速器;新型工业化;医疗器械概念;养老概念;风电;深股通;融资融券,000795
33,300695.SZ,13,人形机器人;机器人概念;长安汽车概念;汽车电子;工业互联网;比亚迪概念;专精特新;新能源汽车;充电桩;创投;高压快充;2025年报预增;深股通,300695
17,603230.SH,4,文化传媒概念;西部大开发;国企改革;沪股通,603230
33,300346.SZ,14,光刻胶;中芯国际概念;存储芯片;国家大基金持股;OLED;芯片概念;华为概念;光伏概念;专精特新;氟化工概念;长三角一体化;磷化工;融资融券;深股通,300346
17,600403.SH,4,煤炭概念;国企改革;沪股通;融资融券,600403
33,002494.SZ,7,物业管理;网红经济;特色小镇;雄安新区;中俄贸易概念;创投;抖音概念(字节概念),002494
17,603970.SH,7,供销社;农业种植;草甘膦;乡村振兴;农机;京津冀一体化;无人机,603970
17,600389.SH,6,草甘膦;磷化工;乡村振兴;2025年报预增;融资融券;沪股通,600389
17,688005.SH,12,钠离子电池;固态电池;动力电池回收;金属钴;锂电池概念;宁德时代概念;小金属概念;储能;新能源汽车;低空经济;沪股通;融资融券,688005
33,002344.SZ,15,民营医院;参股银行;养老概念;特色小镇;跨境电商;网红经济;国企改革;长三角一体化;创投;光伏建筑一体化;互联网金融;小红书概念;深股通;融资融券;股权转让(并购重组),002344
33,002298.SZ,48,电力物联网;虚拟电厂;智能电网;东数西算(算力);数据中心;云计算;网络安全;数据安全;信创;阿里巴巴概念;充电桩;腾讯概念;抽水蓄能;5G;华为概念;智慧政务;人脸识别;数据要素;储能;时空大数据;物联网;消费电子概念;AIGC概念;智慧城市;光伏建筑一体化;传感器;工业互联网;机器视觉;无线充电;安防;数字经济;数字乡村;人工智能;无人机;专精特新;光纤概念;绿色电力;军工;碳交易;军工信息化;水利;碳中和;高铁;新型城镇化;锂电池概念;PPP概念;深股通;融资融券,002298
17,688450.SH,12,光纤概念;MR(混合现实);传感器;物联网;工业互联网;人工智能;机器人概念;地下管网;柔性直流输电;风电;智能电网;融资融券,688450
17,605399.SH,4,有机硅概念;硅能源;专精特新;融资融券,605399
17,600416.SH,18,高铁;无人机;军工;军民融合;高端装备;商业航天;核电;低空经济;水利;无人驾驶;工业互联网;储能;风电;国企改革;抽水蓄能;稀土永磁;沪股通;融资融券,600416
17,605089.SH,3,预制菜;冷链物流;长三角一体化,605089
33,300400.SZ,16,富士康概念;MicroLED概念;先进封装;PCB概念;MiniLED;柔性屏(折叠屏);第三代半导体;OLED;消费电子概念;芯片概念;机器视觉;新型工业化;华为概念;比亚迪概念;人工智能;深股通,300400
17,600327.SH,6,预制菜;民营医院;三胎概念;参股银行;信托概念;IP经济(谷子经济),600327
33,000969.SZ,38,可控核聚变;航空发动机;商业航天;大飞机;稀土永磁;军工;核电;小金属概念;3D打印;海工装备;华为手机;飞行汽车(eVTOL);低空经济;芯片概念;苹果概念;碳纤维;5G;第三代半导体;OLED;新能源汽车;比亚迪概念;机器人概念;核污染防治;央企国企改革;中芯国际概念;无线充电;小米概念;MicroLED概念;华为概念;一带一路;燃料电池;京津冀一体化;创投;固态电池;氢能源;国企改革;深股通;融资融券,000969
33,000753.SZ,24,装配式建筑;地下管网;PPP概念;新型城镇化;乡村振兴;水利;海峡两岸;国企改革;污水处理;海工装备;垃圾分类;跨境电商;创投;智慧城市;数字经济;低空经济;绿色电力;DeepSeek概念;风电;智慧政务;充电桩;新能源汽车;光伏概念;深股通,000753
17,600857.SH,3,共同富裕示范区;参股银行;黄金概念,600857
33,000619.SZ,9,建筑节能;新型城镇化;国企改革;光伏建筑一体化;一带一路;智能家居;数字经济;工业互联网;光伏概念,000619
33,002313.SZ,28,智慧灯杆;东数西算(算力);智慧城市;阿里巴巴概念;股权转让(并购重组);数据中心;DeepSeek概念;车联网(车路协同);华为概念;粤港澳大湾区;物联网;人工智能;液冷服务器;工业互联网;5G;智能家居;国企改革;智能座舱;小米概念;无人驾驶;储能;机器人概念;充电桩;新疆振兴;汽车电子;比亚迪概念;无人机;卫星导航,002313
33,301325.SZ,20,钙钛矿电池;光伏概念;先进封装;OLED;芯片概念;比亚迪概念;专精特新;宁德时代概念;传感器;锂电池概念;固态电池;消费电子概念;机器人概念;燃料电池;储能;粤港澳大湾区;物联网;氢能源;深股通;融资融券,301325
17,603289.SH,8,一体化压铸;新型工业化;地下管网;长三角一体化;垃圾分类;新能源汽车;比亚迪概念;高端装备,603289
33,002398.SZ,39,建筑节能;房屋检测;装配式建筑;新型城镇化;水利;地下管网;数字经济;医疗器械概念;一带一路;AI应用;人工智能;水泥概念;数字孪生;DeepSeek概念;光伏建筑一体化;高铁;福建自贸区;AI智能体;AIGC概念;碳中和;海峡两岸;机器人概念;ERP概念;腾讯概念;阿里巴巴概念;华为鲲鹏;数据安全;华为欧拉;光伏概念;新能源汽车;创新药;储能;3D打印;核电;风电;华为昇腾;数据中心;汽车电子;算力租赁,002398
33,300915.SZ,2,IP经济(谷子经济);融资融券,300915
33,300920.SZ,5,人形机器人;机器人概念;新能源汽车;三胎概念;融资融券,300920
