code,market_code,股票代码,所属概念,所属概念数量
605069,17,605069.SH,新型城镇化;土壤修复;污水处理;水利;雄安新区;碳中和;数字孪生;智慧城市;数字经济;人工智能;元宇宙;旅游概念;京津冀一体化;PPP概念;智谱AI;AI智能体;AIGC概念;IP经济(谷子经济);物业管理;乡村振兴,20
002507,33,002507.SZ,超级品牌;预制菜;国企改革;西部大开发;深股通;融资融券,6
300406,33,300406.SZ,幽门螺杆菌概念;智能医疗;医疗器械概念;人工智能;专精特新;深股通;融资融券,7
002311,33,002311.SZ,猪肉;宠物经济;同花顺漂亮100;生态农业;深股通;融资融券,6
601828,17,601828.SH,国企改革;DeepSeek概念;腾讯概念;抖音概念(字节概念);阿里巴巴概念;沪股通;融资融券,7
920556,151,920556.BJ,数字孪生;商业航天;腾讯概念;物联网;百度概念;融资融券;阿里巴巴概念;传感器;华为概念;5G;储能;充电桩;华为数字能源;智能电网;云计算;数据中心,16
601319,17,601319.SH,中字头股票;同花顺中特估100;国企改革;蚂蚁集团概念;融资融券;沪股通,6
002425,33,002425.SZ,NFT概念;手机游戏;文化传媒概念;AIGC概念;快手概念;网络游戏;元宇宙;抖音概念(字节概念);腾讯概念;IP经济(谷子经济);阿里巴巴概念;云游戏;人工智能;虚拟现实;华为概念;创投;AI应用;摘帽,18
300690,33,300690.SZ,PEEK材料;碳纤维;飞行汽车(eVTOL);人形机器人;军工;低空经济;无人机;3D打印;机器人概念;新能源汽车;比亚迪概念;海工装备;风电;2025年报预增;深股通;融资融券,16
002517,33,002517.SZ,手机游戏;网络游戏;电子竞技;元宇宙;NFT概念;AIGC概念;虚拟现实;鸿蒙概念;腾讯概念;区块链;人工智能;华为概念;IP经济(谷子经济);AI眼镜;数字经济;AI应用;深股通;融资融券,18
603858,17,603858.SH,流感;医药电商;仿制药一致性评价;肝炎概念;创新药;生物疫苗;医美概念;医疗器械概念;参股银行;回购增持再贷款概念;融资融券;沪股通,12
688686,17,688686.SH,传感器;机器视觉;机器人概念;AI应用;苹果概念;粤港澳大湾区;光伏建筑一体化;锂电池概念;融资融券;沪股通,10
600993,17,600993.SH,眼科医疗;医药电商;民营医院;仿制药一致性评价;创新药;基因测序;数字经济;沪股通;融资融券,9
688141,17,688141.SH,汽车芯片;消费电子概念;芯片概念;汽车电子;智能座舱;小米概念;专精特新;新能源汽车;无人驾驶;华为概念;储能;沪股通;融资融券,13
688220,17,688220.SH,WiFi 6;汽车芯片;星闪概念;AI眼镜;5G;芯片概念;智能穿戴;小米概念;6G概念;消费电子概念;阿里巴巴概念;卫星导航;物联网;车联网(车路协同);商业航天;人工智能;专精特新;人民币贬值受益;沪股通;融资融券,20
600428,17,600428.SH,中字头股票;航运概念;国企改革;自由贸易港;央企国企改革;回购增持再贷款概念;DeepSeek概念;沪股通;粤港澳大湾区;人民币贬值受益;比亚迪概念;融资融券,12
603533,17,603533.SH,短剧游戏;AI语料;ChatGPT概念;AIGC概念;文化传媒概念;AI智能体;知识产权保护;抖音概念(字节概念);数据要素;鸿蒙概念;IP经济(谷子经济);独角兽概念;人工智能;华为概念;电子纸;沪股通;AI应用,17
002681,33,002681.SZ,智能音箱;阿里巴巴概念;星闪概念;人工智能;虚拟现实;华为概念;智能穿戴;跨境电商;血氧仪;智能家居;体育产业;无线耳机;小米概念;粤港澳大湾区;机器人概念;人形机器人;减速器;家用电器;汽车电子;无线充电;消费电子概念;传感器;人民币贬值受益;储能;中俄贸易概念;深股通;融资融券,27
300503,33,300503.SZ,减速器;商业航天;人形机器人;工业母机;新型工业化;高端装备;机器人概念;传感器;比亚迪概念;新能源汽车;富士康概念;燃料电池;芯片概念;专精特新;氢能源;光伏概念;人工智能;PCB概念;粤港澳大湾区;海峡两岸;2025年报预增;深股通,22
603226,17,603226.SH,智能家居;沪股通;股权转让(并购重组),3
600794,17,600794.SH,统一大市场;国企改革;智能物流;航运概念;创投;数字经济;长三角一体化;数字货币;数据要素;沪股通,10
301211,33,301211.SZ,流感;肝炎概念;仿制药一致性评价;维生素;CRO概念;深股通;融资融券,7
688536,17,688536.SH,汽车芯片;MCU芯片;共封装光学(CPO);芯片概念;传感器;智能座舱;5G;人形机器人;专精特新;机器人概念;安防;储能;股权转让(并购重组);沪股通;融资融券,15
688211,17,688211.SH,智能物流;统一大市场;专精特新;机器人概念;机器视觉;人工智能;芯片概念;稀土永磁;融资融券,9
600126,17,600126.SH,算力租赁;国资云;阿里巴巴概念;东数西算(算力);DeepSeek概念;数字经济;智慧城市;数据中心;汽车拆解概念;比亚迪概念;国企改革;特钢概念;绿色电力;沪股通;融资融券,15
002251,33,002251.SZ,免税店;预制菜;冷链物流;统一大市场;智能物流;融资融券;深股通;摘帽,8
600050,17,600050.SH,同花顺中特估100;央企国企改革;国企改革;国资云;DeepSeek概念;区块链;数据要素;人工智能;云计算;数据安全;移动支付;阿里巴巴概念;一带一路;物联网;智能家居;中字头股票;卫星导航;量子科技;商业航天;6G概念;数据中心;5G;同花顺新质50;中国AI 50;沪股通;融资融券,26
600615,17,600615.SH,智能家居;农机;机器人概念;光伏概念;长安汽车概念;比亚迪概念;新能源汽车;西部大开发;华为汽车;股权转让(并购重组),10
000524,33,000524.SZ,冰雪产业;旅游概念;IP经济(谷子经济);体育产业;露营经济;免税店;预制菜;广东自贸区;物业管理;NFT概念;养老概念;乡村振兴;DeepSeek概念;AI智能体;人工智能;国企改革;粤港澳大湾区;低空经济;AI应用;股权转让(并购重组);深股通;融资融券,22
600106,17,600106.SH,参股券商;PPP概念;ETC;参股银行;西部大开发;创投;智慧城市;沪股通;融资融券,9
688081,17,688081.SH,军工信息化;量子科技;军民融合;华为昇腾;时空大数据;多模态AI;无人机;低空经济;军工;安防;人工智能;DeepSeek概念;芯片概念;融资融券,14
600589,17,600589.SH,算力租赁;云计算;东数西算(算力);数据中心;融资融券;股权转让(并购重组);沪股通,7
000423,33,000423.SZ,超级品牌;农业种植;国企改革;预制菜;乡村振兴;旅游概念;央企国企改革;数字经济;深股通;融资融券;华为概念,11
603027,17,603027.SH,西部大开发;融资融券;沪股通,3
600605,17,600605.SH,租售同权;物业管理;芯片概念;沪股通,4
601766,17,601766.SH,中字头股票;同花顺中特估100;证金持股;PPP概念;参股保险;同花顺出海50;央企国企改革;雄安新区;国企改革;沪股通;融资融券;高铁;风电;一带一路;氢能源;燃料电池;高端装备;机器人概念;储能;新能源汽车;数据中心;芯片概念,22
688183,17,688183.SH,共封装光学(CPO);PCB概念;5G;毫米波雷达;汽车电子;2025三季报预增;华为概念;工业互联网;2025年报预增;沪股通;融资融券,11
603477,17,603477.SH,猪肉;养鸡;西部大开发;回购增持再贷款概念;比亚迪概念;沪股通;融资融券,7
605399,17,605399.SH,有机硅概念;硅能源;专精特新;融资融券,4
688050,17,688050.SH,眼科医疗;医疗器械概念;人工智能;专精特新;沪股通;融资融券,6
603323,17,603323.SH,长三角一体化;融资融券;沪股通,3
300266,33,300266.SZ,股权转让(并购重组);碳交易;生态农业;水利;土壤修复;固废处理;PPP概念;污水处理;乡村振兴;国企改革;共同富裕示范区;虚拟电厂;储能;东数西算(算力);阿里巴巴概念;固态电池;融资融券,17
605169,17,605169.SH,天然气;新疆振兴;西部大开发,3
688783,17,688783.SH,科创次新股;国家大基金持股;存储芯片;MCU芯片;芯片概念;注册制次新股;西部大开发;新股与次新股;融资融券,9
002846,33,002846.SZ,PET铜箔;固态电池;锂电池概念;中俄贸易概念;专精特新;新能源汽车;2025三季报预增;宠物经济;深股通,9
600928,17,600928.SH,国企改革;西部大开发;一带一路;跨境支付(CIPS);移动支付;沪股通;融资融券,7
301479,33,301479.SZ,机器视觉;无人驾驶;智能座舱;机器人概念;智能家居;虚拟现实;专精特新;小米概念;AI眼镜;粤港澳大湾区;人形机器人;比亚迪概念;消费电子概念;注册制次新股;深股通;新股与次新股;融资融券,17
300285,33,300285.SZ,商业航天;卫星导航;3D打印;芯片概念;5G;宁德时代概念;消费电子概念;比亚迪概念;固态电池;新能源汽车;锂电池概念;氢能源;牙科医疗;深股通;融资融券,15
301169,33,301169.SZ,华为昇腾;AIGC概念;AI智能体;阿里巴巴概念;云办公;数据要素;元宇宙;时空大数据;信创;腾讯概念;数据安全;鸿蒙概念;智慧政务;云计算;人工智能;财税数字化;数字乡村;华为概念;蚂蚁集团概念;数据确权;智慧城市;数字孪生;数字经济;DeepSeek概念;互联网金融;跨境支付(CIPS);烟草;跨境电商;苹果概念;一带一路;融资融券,31
301181,33,301181.SZ,汽车热管理;飞行汽车(eVTOL);长安汽车概念;低空经济;新能源汽车;比亚迪概念;燃料电池;宁德时代概念;融资融券,9
300046,33,300046.SZ,第三代半导体;芯片概念;专精特新;2025年报预增;充电桩;光伏概念;储能;海工装备;柔性直流输电;国企改革;股权转让(并购重组);深股通;融资融券,13
920267,151,920267.BJ,粤港澳大湾区;海峡两岸;跨境电商;专精特新;MCU芯片;融资融券;芯片概念;智能家居;家用电器,9
002724,33,002724.SZ,证金持股;核电;军工;智慧城市;无人机;粤港澳大湾区;智慧灯杆;物联网;深股通,9
002708,33,002708.SZ,减速器;股权转让(并购重组);人形机器人;长安汽车概念;机器人概念;飞行汽车(eVTOL);新能源汽车;无人驾驶;比亚迪概念;低空经济;汽车电子;智能座舱;军工;消费电子概念;智能穿戴;回购增持再贷款概念;AI眼镜;PCB概念;国企改革;2025年报预增;深股通,21
001236,33,001236.SZ,期货概念;创投;国企改革;深股通,4
000552,33,000552.SZ,煤炭概念;煤化工概念;化肥;天然气;页岩气;超超临界发电;国企改革;西部大开发;深股通;融资融券,10
000099,33,000099.SZ,数字经济;低空经济;军工;卫星导航;华为概念;飞行汽车(eVTOL);无人机;同花顺新质50;粤港澳大湾区;旅游概念;国企改革;风电;融资融券;深股通;中字头股票,15
920374,151,920374.BJ,物联网;毫米波雷达;阿里巴巴概念;融资融券;机器人概念;专精特新;人民币贬值受益;星闪概念;传感器,9
600023,17,600023.SH,超超临界发电;绿色电力;国企改革;核电;可控核聚变;沪股通;融资融券,7
600318,17,600318.SH,化债概念(AMC概念);乡村振兴;数字经济;供销社;融资融券;沪股通;股权转让(并购重组),7
688139,17,688139.SH,AI应用;智能医疗;AI智能体;DeepSeek概念;人工智能;医疗器械概念;物联网;机器人概念;沪股通;融资融券,10
600776,17,600776.SH,AI智能体;信创;网络安全;卫星导航;数字经济;商业航天;华为概念;5G;央企国企改革;国企改革;融资融券;2025年报预增;沪股通,13
002694,33,002694.SZ,地下管网;新型城镇化;旅游概念;水利;体育产业;空气能热泵,6
002761,33,002761.SZ,装配式建筑;PPP概念;新型城镇化;固废处理;建筑节能;污水处理;国企改革;乡村振兴;水利;土壤修复;雅下水电概念;共同富裕示范区;一带一路;智慧城市;DeepSeek概念;深股通;融资融券,17
300261,33,300261.SZ,NMN概念;工业大麻;合成生物;固废处理;肝炎概念;医药电商;垃圾分类;跨境电商;CRO概念;人民币贬值受益;深股通;融资融券,12
002090,33,002090.SZ,虚拟电厂;智能电网;换电概念;垃圾分类;电力物联网;风电;碳中和;光伏建筑一体化;氢能源;建筑节能;核电;储能;机器人概念;智慧城市;数据中心;数字经济;人工智能;安防;华为概念;5G;智慧政务;信创;股权转让(并购重组),23
301175,33,301175.SZ,商业航天;生物质能发电;固废处理;医疗废物处理;国企改革;绿色电力;一带一路;乡村振兴;碳中和;海峡两岸;专精特新;华为概念;深股通;中字头股票;融资融券,15
300942,33,300942.SZ,流感;宠物经济;医疗器械概念;食品安全;粤港澳大湾区;专精特新;融资融券,7
603876,17,603876.SH,钠离子电池;固态电池;锂电池概念;宁德时代概念;储能;比亚迪概念;2025年报预增;沪股通;融资融券,9
601816,17,601816.SH,同花顺中特估100;国企改革;高铁;沪股通;融资融券,5
300595,33,300595.SZ,医疗器械概念;眼科医疗;医药电商;跨境电商;AI眼镜;融资融券;深股通,7
000993,33,000993.SZ,海峡两岸;智能电网;绿色电力;碳交易;碳中和;风电;参股银行;污水处理;航运概念;国企改革;创投;互联网金融;深股通;融资融券,14
000564,33,000564.SZ,自由贸易港;物业管理;统一大市场;冷链物流;农村电商;乡村振兴;跨境电商;供销社;IP经济(谷子经济);网红经济;新疆振兴;无人零售;西部大开发;百度概念;军民融合;深股通;融资融券,17
920433,151,920433.BJ,西部大开发;融资融券,2
601949,17,601949.SH,知识产权保护;虚拟数字人;NFT概念;文化传媒概念;数据要素;数字经济;国企改革;一带一路;同花顺中特估100;沪股通;中字头股票;融资融券,12
601186,17,601186.SH,同花顺中特估100;中字头股票;证金持股;装配式建筑;特色小镇;PPP概念;国企改革;央企国企改革;水利;一带一路;沪股通;融资融券;高铁;金属铜;商业航天;机器人概念,16
301592,33,301592.SZ,军工;无人机;军工信息化;芯片概念;西部大开发;存储芯片;深股通;融资融券,8
688393,17,688393.SH,腾讯概念;人工智能;肝炎概念;华为概念;融资融券,5
688765,17,688765.SH,重组蛋白;科创次新股;创新药;注册制次新股;转基因;人民币贬值受益;农业种植;新股与次新股;融资融券,9
002793,33,002793.SZ,仿制药一致性评价;幽门螺杆菌概念;流感;医药电商;创新药;民营医院;医疗器械概念;股权转让(并购重组);深股通,9
002881,33,002881.SZ,AI智能体;鸿蒙概念;卫星导航;人工智能;移动支付;车联网(车路协同);DeepSeek概念;毫米波雷达;物联网;商业航天;东数西算(算力);华为概念;无人机;华为海思概念股;AI眼镜;机器人概念;机器视觉;5G;智能座舱;无人驾驶;工业互联网;人形机器人;消费电子概念;创投;MCU芯片;专精特新;华为汽车;芯片概念;电力物联网;比亚迪概念;新能源汽车;回购增持再贷款概念;深股通;融资融券,34
