code,所属概念数量,股票代码,market_code,所属概念
002883,15,002883.SZ,33,土壤修复;新型城镇化;污水处理;地下管网;PPP概念;水利;雄安新区;固废处理;低空经济;智慧城市;乡村振兴;回购增持再贷款概念;车联网(车路协同);国企改革;数字经济
002349,10,002349.SZ,33,流感;医药电商;肝炎概念;仿制药一致性评价;创新药;养老概念;国企改革;锂电池概念;深股通;融资融券
688707,12,688707.SH,17,钠离子电池;固态电池;动力电池回收;锂电池概念;宁德时代概念;碳中和;低空经济;西部大开发;国企改革;央企国企改革;融资融券;沪股通
000610,5,000610.SZ,33,旅游概念;国企改革;西部大开发;创投;一带一路
300057,19,300057.SZ,33,锂电池概念;钠离子电池;固态电池;宁德时代概念;超级电容;PET铜箔;光伏概念;建筑节能;储能;比亚迪概念;柔性屏(折叠屏);OLED;华为概念;小米概念;DeepSeek概念;AI智能体;虚拟数字人;深股通;融资融券
300929,12,300929.SZ,33,污水处理;雄安新区;医疗废物处理;净水概念;PPP概念;乡村振兴;水利;氢能源;储能;专精特新;人工智能;融资融券
600962,10,600962.SH,17,智慧城市;工业互联网;芯片概念;人民币贬值受益;央企国企改革;国企改革;房屋检测;中芯国际概念;沪股通;股权转让(并购重组)
002486,4,002486.SZ,33,露营经济;体育产业;医疗器械概念;人民币贬值受益
002494,7,002494.SZ,33,特色小镇;物业管理;雄安新区;中俄贸易概念;创投;网红经济;抖音概念(字节概念)
688518,22,688518.SH,17,固态电池;宁德时代概念;钙钛矿电池;先进封装;锂电池概念;MicroLED概念;3D打印;芯片概念;消费电子概念;共封装光学(CPO);光伏概念;光纤概念;新型工业化;储能;新能源汽车;华为概念;燃料电池;工业母机;机器人概念;氢能源;沪股通;融资融券
600028,15,600028.SH,17,同花顺中特估100;可燃冰;煤化工概念;天然气;中字头股票;证金持股;页岩气;国企改革;央企国企改革;沪股通;融资融券;一带一路;回购增持再贷款概念;氢能源;充电桩
300403,19,300403.SZ,33,减速器;人形机器人;汽车热管理;新能源汽车;传感器;机器人概念;小米概念;汽车电子;机器视觉;高压快充;充电桩;家用电器;智能家居;粤港澳大湾区;一带一路;垃圾分类;腾讯概念;深股通;融资融券
002193,4,002193.SZ,33,新疆振兴;数字经济;工业互联网;人民币贬值受益
000048,11,000048.SZ,33,人形机器人;养鸡;机器人概念;猪肉;粤港澳大湾区;物业管理;乡村振兴;文化传媒概念;IP经济(谷子经济);融资融券;深股通
600133,14,600133.SH,17,智慧城市;工业互联网;DeepSeek概念;人工智能;数字经济;创投;污水处理;PPP概念;固废处理;雄安新区;碳交易;国企改革;沪股通;融资融券
600963,12,600963.SH,17,生物质能发电;污水处理;雄安新区;PPP概念;碳中和;国企改革;碳交易;央企国企改革;DeepSeek概念;人工智能;沪股通;融资融券
002472,11,002472.SZ,33,减速器;新能源汽车;比亚迪概念;机器人概念;高端装备;智能家居;高铁;创投;绿色电力;融资融券;深股通
002601,15,002601.SZ,33,钛白粉概念;小金属概念;金属钴;石墨电极;钒电池;天然气;回购增持再贷款概念;高股息精选;锂电池概念;氢能源;固态电池;宁德时代概念;养老概念;深股通;融资融券
603657,4,603657.SH,17,小米概念;家用电器;机器人概念;专精特新
600983,6,600983.SH,17,垃圾分类;一带一路;家用电器;人民币贬值受益;2025年报预增;沪股通
600426,5,600426.SH,17,化肥;煤化工概念;国企改革;沪股通;融资融券
688567,18,688567.SH,17,固态电池;钠离子电池;动力电池回收;两轮车;锂电池概念;高压快充;新能源汽车;储能;飞行汽车(eVTOL);人形机器人;机器人概念;低空经济;数据中心;无人机;人民币贬值受益;国企改革;沪股通;融资融券
603818,4,603818.SH,17,京津冀一体化;海峡两岸;智能家居;人民币贬值受益
688443,4,688443.SH,17,创新药;西部大开发;沪股通;融资融券
603596,14,603596.SH,17,华为汽车;特斯拉概念;人形机器人;长安汽车概念;无人驾驶;比亚迪概念;新能源汽车;飞行汽车(eVTOL);机器人概念;专精特新;低空经济;创投;融资融券;沪股通
002386,15,002386.SZ,33,钛白粉概念;磷化工;水泥概念;锂电池概念;固态电池;煤炭概念;绿色电力;氢能源;宁德时代概念;西部大开发;国企改革;回购增持再贷款概念;储能;融资融券;深股通
000953,6,000953.SZ,33,CRO概念;海峡两岸;维生素;西部大开发;股权转让(并购重组);化肥
002466,12,002466.SZ,33,盐湖提锂;动力电池回收;固态电池;锂电池概念;化肥;同花顺漂亮100;特斯拉概念;新能源汽车;深股通;融资融券;西部大开发;证金持股
300509,4,300509.SZ,33,专精特新;机器人概念;机器视觉;2025年报预增
600143,26,600143.SH,17,PEEK材料;人形机器人;特斯拉概念;碳纤维;无人机;机器人概念;低空经济;新能源汽车;商业航天;5G;数据中心;充电桩;氢能源;创投;粤港澳大湾区;储能;可降解塑料;数字经济;锂电池概念;光伏概念;固态电池;碳中和;医疗器械概念;合成生物;沪股通;融资融券
002134,8,002134.SZ,33,PCB概念;大飞机;新能源汽车;专精特新;军工;天津自贸区;京津冀一体化;深股通
688528,10,688528.SH,17,智慧城市;物联网;低空经济;专精特新;传感器;长安汽车概念;西部大开发;汽车电子;股权转让(并购重组);融资融券
002715,4,002715.SZ,33,创投;比亚迪概念;新能源汽车;黄金概念
600992,6,600992.SH,17,国企改革;国产航母;海工装备;西部大开发;军工;商业航天
603303,7,603303.SH,17,智慧灯杆;智慧城市;新能源汽车;人民币贬值受益;汽车电子;股权转让(并购重组);沪股通
300468,19,300468.SZ,33,数字货币;跨境支付(CIPS);互联网金融;Web3.0;数据确权;信创;区块链;云计算;数字经济;AI智能体;DeepSeek概念;人工智能;华为概念;NFT概念;粤港澳大湾区;参股银行;人民币贬值受益;融资融券;深股通
688156,5,688156.SH,17,污水处理;固废处理;合成生物;专精特新;融资融券
301557,9,301557.SZ,33,碳纤维;注册制次新股;风电;海工装备;军工;专精特新;无人机;新股与次新股;融资融券
002337,11,002337.SZ,33,天津自贸区;智能物流;高端装备;大飞机;机器人概念;专精特新;京津冀一体化;工业互联网;医疗器械概念;数字孪生;互联网金融
300738,21,300738.SZ,33,快手概念;智谱AI;算力租赁;云计算;腾讯概念;阿里巴巴概念;百度概念;东数西算(算力);网络安全;数据要素;DeepSeek概念;人工智能;华为概念;数据中心;芯片概念;粤港澳大湾区;一带一路;光伏概念;绿色电力;融资融券;深股通
002877,4,002877.SZ,33,人工智能;工业互联网;新型工业化;专精特新
603121,16,603121.SH,17,汽车芯片;军工;传感器;芯片概念;长三角一体化;机器人概念;人形机器人;小米汽车;新能源汽车;比亚迪概念;氢能源;创投;燃料电池;DeepSeek概念;数据中心;沪股通
920914,12,920914.BJ,151,商业航天;氢能源;小金属概念;回购增持再贷款概念;融资融券;宁德时代概念;卫星导航;军工;专精特新;金属镍;锂电池概念;比亚迪概念
688598,17,688598.SH,17,碳纤维;光伏概念;飞行汽车(eVTOL);固态电池;比亚迪概念;人形机器人;锂电池概念;钠离子电池;小米汽车;第三代半导体;新能源汽车;低空经济;专精特新;氢能源;小米概念;沪股通;融资融券
002580,20,002580.SZ,33,钠离子电池;储能;固态电池;动力电池回收;锂电池概念;高铁;雄安新区;液冷服务器;数据中心;军工;创投;国企改革;华为概念;新疆振兴;东数西算(算力);鸿蒙概念;抖音概念(字节概念);快手概念;深股通;融资融券
000635,7,000635.SZ,33,消毒剂;氢能源;绿色电力;央企国企改革;国企改革;西部大开发;碳交易
688330,6,688330.SH,17,2025年报预增;量子科技;专精特新;电力物联网;智能电网;融资融券
002747,18,002747.SZ,33,人形机器人;新型工业化;工业母机;机器人概念;长安汽车概念;机器视觉;工业互联网;高端装备;比亚迪概念;农机;专精特新;医疗器械概念;智能医疗;宁德时代概念;光伏概念;养老概念;深股通;融资融券
600476,22,600476.SH,17,数字乡村;数据要素;跨境电商;时空大数据;移动支付;国资云;数据安全;智慧政务;乡村振兴;互联网金融;车联网(车路协同);数字货币;人工智能;安防;云计算;数字经济;智能物流;国企改革;卫星导航;碳中和;央企国企改革;数据中心
300607,27,300607.SZ,33,人形机器人;工业母机;新型工业化;飞行汽车(eVTOL);无人机;机器人概念;低空经济;机器视觉;高端装备;工业互联网;比亚迪概念;新能源汽车;物联网;华为欧拉;富士康概念;华为概念;华为鲲鹏;人工智能;智谱AI;粤港澳大湾区;阿里巴巴概念;光伏概念;宁德时代概念;一带一路;锂电池概念;融资融券;深股通
000762,10,000762.SZ,33,盐湖提锂;小金属概念;金属铜;化肥;锂电池概念;西部大开发;国企改革;央企国企改革;深股通;融资融券
603065,3,603065.SH,17,光伏概念;专精特新;职业教育
000677,3,000677.SZ,33,低空经济;军工;京津冀一体化
000793,17,000793.SZ,33,ST板块;化债概念(AMC概念);旅游概念;海南自贸区;农业种植;乡村振兴;数字经济;网红经济;文化传媒概念;创投;区块链;信创;人工智能;手机游戏;参股券商;网络游戏;抖音概念(字节概念)
600580,27,600580.SH,17,人形机器人;特斯拉概念;比亚迪概念;小米概念;新能源汽车;飞行汽车(eVTOL);机器人概念;无人机;航空发动机;军工;低空经济;工业互联网;家用电器;数据中心;华为概念;智能家居;海工装备;储能;核电;氢能源;阿里巴巴概念;风电;一带一路;DeepSeek概念;沪股通;融资融券;光伏建筑一体化
603345,5,603345.SH,17,预制菜;福建自贸区;海峡两岸;沪股通;融资融券
301289,15,301289.SZ,33,超导概念;特高压;核电;成飞概念;光纤概念;风电;海工装备;储能;军民融合;上海国企改革;钒电池;6G概念;国企改革;职业教育;融资融券
688303,8,688303.SH,17,硅能源;光伏概念;有机硅概念;芯片概念;西部大开发;新疆振兴;沪股通;融资融券
002445,10,002445.SZ,33,光伏建筑一体化;海工装备;国企改革;绿色电力;文化传媒概念;独角兽概念;手机游戏;虚拟现实;深股通;融资融券
688196,5,688196.SH,17,可降解塑料;人民币贬值受益;海峡两岸;沪股通;融资融券
603335,7,603335.SH,17,一体化压铸;动力电池回收;新能源汽车;人民币贬值受益;锂电池概念;宁德时代概念;融资融券
002585,15,002585.SZ,33,PET铜箔;锂电池概念;光伏概念;柔性屏(折叠屏);OLED;可降解塑料;绿色电力;建筑节能;参股银行;消费电子概念;小米概念;华为概念;区块链;融资融券;深股通
002663,12,002663.SZ,33,新型城镇化;PPP概念;横琴新区;养老概念;污水处理;网红经济;粤港澳大湾区;互联网金融;石墨烯;文化传媒概念;区块链;抖音概念(字节概念)
300370,18,300370.SZ,33,智慧城市;数字经济;数据要素;网络安全;安防;人工智能;物联网;工业互联网;净水概念;机器人概念;新疆振兴;国企改革;西部大开发;一带一路;新型工业化;天然气;页岩气;AI应用
301360,20,301360.SZ,33,钙钛矿电池;宁德时代概念;华为手机;MR(混合现实);机器视觉;固态电池;专精特新;富士康概念;苹果概念;华为概念;东数西算(算力);人工智能;腾讯概念;无线充电;消费电子概念;锂电池概念;智能穿戴;芯片概念;AI眼镜;融资融券
920895,3,920895.BJ,151,专精特新;农机;融资融券
002538,13,002538.SZ,33,磷化工;化肥;金属铅;金属锌;金属铜;黄金概念;生态农业;农村电商;乡村振兴;民营医院;工业互联网;融资融券;深股通
300515,7,300515.SZ,33,专精特新;机器人概念;电力物联网;工业互联网;物联网;碳中和;固废处理
301500,16,301500.SZ,33,黄金概念;金属锌;金属铜;小金属概念;金属镍;金属回收;广东自贸区;汽车拆解概念;固废处理;DeepSeek概念;碳中和;粤港澳大湾区;2025年报预增;比亚迪概念;深股通;融资融券
003010,17,003010.SZ,33,拼多多概念;虚拟数字人;阿里巴巴概念;AIGC概念;文化传媒概念;DeepSeek概念;人工智能;跨境电商;数字经济;三胎概念;虚拟现实;宠物经济;粤港澳大湾区;2025年报预增;回购增持再贷款概念;AI应用;深股通
000517,5,000517.SZ,33,物业管理;建筑节能;长三角一体化;深股通;融资融券
300966,4,300966.SZ,33,辅助生殖;合成生物;回购增持再贷款概念;融资融券
603332,2,603332.SH,17,长三角一体化;军工
300596,14,300596.SZ,33,OLED;光伏概念;合成生物;先进封装;新能源汽车;柔性屏(折叠屏);消费电子概念;基因测序;乡村振兴;AI眼镜;智能穿戴;京津冀一体化;融资融券;深股通
603070,7,603070.SH,17,智能电网;共同富裕示范区;储能;数据中心;数字经济;沪股通;融资融券
002298,44,002298.SZ,33,电力物联网;虚拟电厂;智能电网;智慧政务;数字乡村;光伏建筑一体化;数字经济;AIGC概念;阿里巴巴概念;碳交易;数据要素;数据安全;时空大数据;云计算;信创;人工智能;智慧城市;网络安全;碳中和;水利;充电桩;储能;PPP概念;东数西算(算力);工业互联网;人脸识别;物联网;数据中心;军工信息化;华为概念;安防;军工;高铁;新型城镇化;无线充电;无人机;机器视觉;专精特新;5G;传感器;消费电子概念;光纤概念;深股通;融资融券
603599,3,603599.SH,17,草甘膦;沪股通;融资融券
002911,9,002911.SZ,33,天然气;氢能源;燃料电池;储能;充电桩;国企改革;粤港澳大湾区;深股通;融资融券
688013,5,688013.SH,17,医疗器械概念;智能医疗;2025年报预增;专精特新;融资融券
002377,2,002377.SZ,33,互联网金融;股权转让(并购重组)
300268,4,300268.SZ,33,ST板块;预制菜;三胎概念;人民币贬值受益
603662,11,603662.SH,17,人形机器人;传感器;同花顺新质50;机器人概念;机器视觉;芯片概念;物联网;华为概念;数据中心;融资融券;沪股通
001306,13,001306.SZ,33,减速器;人形机器人;工业母机;机器人概念;比亚迪概念;新能源汽车;专精特新;家用电器;智能家居;安防;共同富裕示范区;深股通;融资融券
688360,22,688360.SH,17,人形机器人;新型工业化;机器人概念;智能物流;高端装备;专精特新;物联网;数字孪生;宁德时代概念;储能;统一大市场;华为概念;冷链物流;跨境电商;人工智能;数字经济;锂电池概念;阿里巴巴概念;Web3.0;拼多多概念;沪股通;融资融券
