所属概念数量,code,股票代码,所属概念,market_code
30,688559,688559.SH,MicroLED概念;苹果概念;富士康概念;电子纸;消费电子概念;新型工业化;3D打印;钙钛矿电池;特斯拉概念;比亚迪概念;PCB概念;先进封装;新能源汽车;第三代半导体;BC电池;宁德时代概念;液冷服务器;飞行汽车(eVTOL);光伏概念;华为概念;固态电池;HJT电池;锂电池概念;TOPCON电池;储能;医疗器械概念;医美概念;玻璃基板;沪股通;融资融券,17
18,300037,300037.SZ,超级电容;氟化工概念;OLED;固态电池;钠离子电池;2026一季报预增;先进封装;宁德时代概念;锂电池概念;芯片概念;液冷服务器;比亚迪概念;新能源汽车;特斯拉概念;数据中心(AIDC);深股通;2026中报预增;融资融券,33
15,603683,603683.SH,石墨烯;人形机器人;机器人概念;创投;新能源汽车;柔性屏(折叠屏);传感器;锂电池概念;宁德时代概念;固态电池;消费电子概念;AI手机;AI PC;沪股通,17
16,688611,688611.SH,电力物联网;人形机器人;区块链;机器人概念;传感器;物联网;智能电网;虚拟电厂;储能;特高压;芯片概念;钙钛矿电池;光伏概念;存储芯片;沪股通;融资融券,17
14,688663,688663.SH,华为数字能源;数据中心(AIDC);可控核聚变;光热发电;光伏概念;储能;风电;核电;阿里巴巴概念;国企改革;稀土永磁;沪股通;融资融券;股权转让(并购重组),17
13,600641,600641.SH,第三代半导体;存储芯片;OLED;芯片概念;TOPCON电池;光伏概念;固态电池;小金属概念;创投;沪股通;股权转让(并购重组);2026中报预增;融资融券,17
11,603052,603052.SH,共封装光学(CPO);芯片概念;OLED;消费电子概念;传感器;专精特新;新能源汽车;宁德时代概念;固态电池;锂电池概念;沪股通,17
25,002273,002273.SZ,同花顺果指数;共封装光学(CPO);苹果概念;AI眼镜;华为手机;消费电子概念;AI手机;汽车电子;智能穿戴;小米概念;智能座舱;比亚迪概念;储能;虚拟现实;华为概念;人形机器人;机器人概念;华为汽车;安防;长安汽车概念;人民币贬值受益;元宇宙;深股通;融资融券;玻璃基板,33
19,300547,300547.SZ,液冷服务器;数据中心(AIDC);成飞概念;小米汽车;比亚迪概念;汽车热管理;无人机;华为概念;新能源汽车;军工;军民融合;低空经济;华为汽车;飞行汽车(eVTOL);长安汽车概念;储能;氢能源;西部大开发;深股通,33
14,001270,001270.SZ,6G概念;卫星导航;商业航天;第三代半导体;军工信息化;军民融合;5G;芯片概念;军工;专精特新;共同富裕示范区;融资融券;深股通;摘帽,33
9,688605,688605.SH,光刻机;中芯国际概念;芯片概念;专精特新;光伏概念;商业航天;医疗器械概念;沪股通;融资融券,17
4,688221,688221.SH,创新药;医疗器械概念;沪股通;融资融券,17
6,688398,688398.SH,专精特新;新能源汽车;家用电器;福建自贸区;冷链物流;融资融券,17
22,300786,300786.SZ,光刻胶;存储芯片;光刻机;先进封装;OLED;芯片概念;专精特新;HJT电池;光伏概念;商业航天;净水概念;空气能热泵;家用电器;医疗器械概念;海工装备;中俄贸易概念;污水处理;雄安新区;冷链物流;新疆振兴;煤化工概念;股权转让(并购重组),33
45,000032,000032.SZ,中芯国际概念;可控核聚变;算力租赁;数据安全;国产操作系统;东数西算(算力);商业航天;云计算;数据确权;国资云;智谱AI;信创;华为鲲鹏;智慧政务;数据中心(AIDC);芯片概念;安防;低空经济;数字乡村;AI智能体;数据要素;智慧城市;阿里巴巴概念;专精特新;DeepSeek概念;AI语料;人工智能;抖音概念(字节概念);粤港澳大湾区;AI应用;柔性屏(折叠屏);智能医疗;数字孪生;碳中和;工业互联网;元宇宙;数字经济;高铁;绿色电力;央企国企改革;国企改革;乡村振兴;体育产业;融资融券;深股通,33
8,688809,688809.SH,存储芯片;科创次新股;芯片概念;2026一季报预增;注册制次新股;华为概念;新股与次新股;融资融券,17
9,688017,688017.SH,减速器;人形机器人;新型工业化;同花顺新质50;机器人概念;专精特新;中国AI 50;沪股通;融资融券,17
18,002741,002741.SZ,PET铜箔;PCB概念;先进封装;共封装光学(CPO);芯片概念;富士康概念;5G;固态电池;宁德时代概念;锂电池概念;钠离子电池;比亚迪概念;氟化工概念;动力电池回收;消毒剂;2026中报预增;融资融券;深股通,33
7,600172,600172.SH,培育钻石;第三代半导体;沪股通;国企改革;物业管理;旅游概念;融资融券,17
27,301312,301312.SZ,共封装光学(CPO);先进封装;华为海思概念股;AI PC;苹果概念;MiniLED;MicroLED概念;芯片概念;消费电子概念;AI眼镜;汽车电子;新型烟草(电子烟);MR(混合现实);数据中心(AIDC);机器视觉;比亚迪概念;专精特新;虚拟现实;华为概念;新型工业化;机器人概念;高端装备;粤港澳大湾区;空间计算;元宇宙;深股通;融资融券,33
9,300109,300109.SZ,基因测序;智能医疗;固态电池;消毒剂;细胞免疫治疗;创新药;生物疫苗;深股通;融资融券,33
9,600236,600236.SH,绿色电力;碳交易;风电;央企国企改革;国企改革;高股息精选;西部大开发;沪股通;融资融券,17
20,603890,603890.SH,AI PC;F5G概念;富士康概念;数据中心(AIDC);小米汽车;华为概念;5G;特斯拉概念;AI眼镜;机器人概念;华为汽车;消费电子概念;汽车电子;新能源汽车;人民币贬值受益;人形机器人;比亚迪概念;液冷服务器;沪股通;融资融券,17
14,688385,688385.SH,MCU芯片;汽车芯片;存储芯片;芯片概念;无线充电;东数西算(算力);英伟达概念;人工智能;商业航天;2026中报预增;卫星导航;先进封装;融资融券;沪股通,17
20,688387,688387.SH,6G概念;卫星导航;商业航天;5G;芯片概念;东数西算(算力);专精特新;低空经济;机器视觉;网络安全;物联网;车联网(车路协同);工业互联网;人工智能;DeepSeek概念;AI应用;央企国企改革;国企改革;沪股通;融资融券,17
24,002189,002189.SZ,3D打印;军工;芯片概念;消费电子概念;军民融合;汽车电子;智能座舱;AI眼镜;MR(混合现实);无人驾驶;兵装重组概念;机器视觉;虚拟现实;安防;华为概念;车联网(车路协同);家用电器;长安汽车概念;数字经济;央企国企改革;国企改革;深股通;中字头股票;融资融券,33
5,605006,605006.SH,PCB概念;风电;国企改革;2026中报预增;沪股通,17
21,002185,002185.SZ,国家大基金持股;先进封装;存储芯片;汽车芯片;第三代半导体;共封装光学(CPO);华为海思概念股;芯片概念;汽车电子;5G;毫米波雷达;智能座舱;传感器;比亚迪概念;华为概念;无人驾驶;机器人概念;深股通;融资融券;西部大开发;2026中报预增,33
14,300623,300623.SZ,汽车芯片;第三代半导体;中芯国际概念;芯片概念;5G;汽车电子;高压快充;柔性直流输电;充电桩;专精特新;新能源汽车;深股通;股权转让(并购重组);融资融券,33
8,000534,000534.SZ,航空发动机;大飞机;无人机;军工;低空经济;创新药;深股通;融资融券,33
8,301292,301292.SZ,钠离子电池;固态电池;锂电池概念;比亚迪概念;新能源汽车;专精特新;深股通;融资融券,33
10,301067,301067.SZ,铜缆高速连接;无线充电;卫星导航;无人机;消费电子概念;AI眼镜;低空经济;粤港澳大湾区;机器人概念;融资融券,33
16,300323,300323.SZ,MicroLED概念;第三代半导体;MiniLED;共封装光学(CPO);AI眼镜;消费电子概念;汽车电子;智能穿戴;芯片概念;虚拟现实;华为概念;东数西算(算力);国企改革;深股通;金属回收;融资融券,33
13,688052,688052.SH,汽车芯片;先进封装;MCU芯片;芯片概念;消费电子概念;汽车电子;传感器;物联网;人形机器人;新能源汽车;机器人概念;沪股通;融资融券,17
24,300199,300199.SZ,华为概念;粤港澳大湾区;CRO概念;区块链;人民币贬值受益;人工智能;智能医疗;创投;细胞免疫治疗;医疗器械概念;减肥药;幽门螺杆菌概念;辅助生殖;工业大麻;深股通;融资融券;合成生物;猴痘概念;创新药;三胎概念;肝炎概念;流感;仿制药一致性评价;2026中报预增,33
25,000977,000977.SZ,中国AI 50;算力租赁;东数西算(算力);数据中心(AIDC);液冷服务器;云计算;国产操作系统;英伟达概念;国资云;信创;抖音概念(字节概念);百度概念;腾讯概念;智慧城市;车联网(车路协同);元宇宙;AIGC概念;DeepSeek概念;人工智能;无人驾驶;水利;国企改革;深股通;融资融券;2026中报预增,33
10,000970,000970.SZ,稀土永磁;机器人概念;新能源汽车;苹果概念;人民币贬值受益;国企改革;小金属概念;深股通;融资融券;中字头股票,33
13,300726,300726.SZ,超级电容;共封装光学(CPO);芯片概念;华为海思概念股;5G;传感器;商业航天;华为概念;军工;海工装备;大飞机;深股通;融资融券,33
10,600226,600226.SH,PET铜箔;PCB概念;比亚迪概念;锂电池概念;动物疫苗;腾讯概念;创投;合成生物;融资融券;沪股通,17
5,301237,301237.SZ,消费电子概念;碳纤维;光伏概念;商业航天;融资融券,33
17,688386,688386.SH,专精特新;消费电子概念;机器人概念;宁德时代概念;低空经济;新能源汽车;智能穿戴;军工;物联网;钙钛矿电池;商业航天;小米汽车;燃料电池;可控核聚变;氢能源;沪股通;融资融券,17
4,688046,688046.SH,专精特新;DeepSeek概念;沪股通;融资融券,17
6,603407,603407.SH,注册制次新股;小金属概念;牙科医疗;比亚迪概念;新股与次新股;融资融券,17
6,688233,688233.SH,存储芯片;第三代半导体;芯片概念;专精特新;沪股通;融资融券,17
4,603931,603931.SH,光刻胶;OLED;芯片概念;沪股通,17
15,300018,300018.SZ,电力物联网;柔性直流输电;特高压;智能电网;抽水蓄能;核电;家庭医生;专精特新;智能医疗;血氧仪;水利;基因测序;医疗器械概念;深股通;融资融券,33
16,600345,600345.SH,光纤概念;卫星导航;商业航天;华为概念;安防;车联网(车路协同);智慧城市;信创;人工智能;数据要素;DeepSeek概念;央企国企改革;国企改革;股权转让(并购重组);沪股通;融资融券,17
5,920000,920000.BJ,海峡两岸;融资融券;人民币贬值受益;新能源汽车;专精特新,151
7,603155,603155.SH,光刻胶;有机硅概念;芯片概念;锂电池概念;国企改革;沪股通;股权转让(并购重组),17
21,300780,300780.SZ,工业母机;减速器;机器视觉;新型工业化;云计算;专精特新;机器人概念;AIGC概念;物联网;商业航天;军民融合;军工;低空经济;工业互联网;比亚迪概念;中俄贸易概念;农机;3D打印;新能源汽车;跨境电商;西部大开发,33
12,603211,603211.SH,毫米波雷达;专精特新;卫星导航;比亚迪概念;人形机器人;新能源汽车;无人驾驶;特斯拉概念;机器人概念;长三角一体化;智能家居;沪股通,17
8,603608,603608.SH,C2M概念;跨境电商;网红经济;AIGC概念;粤港澳大湾区;抖音概念(字节概念);2026中报预增;股权转让(并购重组),17
13,301603,301603.SZ,工业母机;液冷服务器;人形机器人;新型工业化;军工;柔性屏(折叠屏);新能源汽车;机器人概念;专精特新;PCB概念;粤港澳大湾区;深股通;融资融券,33
14,300842,300842.SZ,存储芯片;芯片概念;第三代半导体;汽车电子;BC电池;钙钛矿电池;商业航天;光伏概念;HJT电池;专精特新;TOPCON电池;新能源汽车;深股通;融资融券,33
4,688625,688625.SH,PCB概念;专精特新;沪股通;融资融券,17
12,000426,000426.SZ,金属铅;金属锌;黄金概念;金属铜;金属镍;金属钴;小金属概念;西部大开发;深股通;融资融券;俄乌冲突概念;2026中报预增,33
17,301021,301021.SZ,第三代半导体;PCB概念;培育钻石;MicroLED概念;消费电子概念;芯片概念;先进封装;3D打印;光伏概念;钙钛矿电池;高端装备;TOPCON电池;BC电池;医疗器械概念;CRO概念;深股通;融资融券,33
32,688618,688618.SH,WiFi 6;光纤概念;芯片概念;5G;智慧灯杆;星闪概念;专精特新;安防;网络安全;物联网;智能电网;车联网(车路协同);无人驾驶;华为概念;充电桩;海工装备;高铁;智慧城市;换电概念;新型工业化;水利;机器人概念;人工智能;粤港澳大湾区;工业互联网;数字经济;DeepSeek概念;智能物流;储能;风电;一带一路;融资融券,17
22,300503,300503.SZ,减速器;工业母机;人形机器人;新型工业化;机器人概念;传感器;富士康概念;高端装备;新能源汽车;比亚迪概念;商业航天;专精特新;燃料电池;人工智能;PCB概念;海峡两岸;粤港澳大湾区;芯片概念;氢能源;光伏概念;融资融券;深股通,33
11,301285,301285.SZ,芯片概念;3D打印;消费电子概念;智能穿戴;光伏概念;小米概念;华为概念;新能源汽车;深股通;融资融券,33
19,601231,601231.SH,共封装光学(CPO);同花顺果指数;WiFi 6;苹果概念;5G;AI眼镜;汽车电子;芯片概念;消费电子概念;智能穿戴;无线耳机;智能座舱;新能源汽车;物联网;沪股通;融资融券;元宇宙;一带一路;医疗器械概念,17
14,920394,920394.BJ,长安汽车概念;华为汽车;体育产业;比亚迪概念;风电;高铁;特高压;融资融券;大飞机;新能源汽车;低空经济;无人机;国企改革;专精特新,151
13,301552,301552.SZ,军民融合;军工;血氧仪;低空经济;专精特新;比亚迪概念;新能源汽车;小米汽车;特斯拉概念;医疗器械概念;华为概念;小米概念;融资融券,33
6,300878,300878.SZ,民营医院;肝炎概念;流感;创新药;医药电商;融资融券,33
17,300943,300943.SZ,芯片概念;传感器;卫星导航;商业航天;汽车热管理;无人机;军工;新能源汽车;核电;智慧城市;军民融合;燃料电池;氢能源;天然气;深股通;股权转让(并购重组);融资融券,33
23,002993,002993.SZ,第三代半导体;苹果概念;无线充电;消费电子概念;AI眼镜;汽车电子;AI PC;数据中心(AIDC);小米概念;光伏概念;专精特新;新能源汽车;华为概念;储能;充电桩;机器人概念;广东自贸区;一带一路;露营经济;跨境电商;网红经济;可降解塑料;深股通,33
17,688248,688248.SH,虚拟电厂;柔性直流输电;智能电网;风电;储能;DeepSeek概念;人工智能;华为概念;央企国企改革;低空经济;氢能源;无人机;国企改革;机器人概念;人形机器人;沪股通;融资融券,17
8,002831,002831.SZ,液冷服务器;机器人概念;可降解塑料;高股息精选;深股通;宠物经济;消费电子概念;融资融券,33
14,300302,300302.SZ,存储芯片;东数西算(算力);数据中心(AIDC);芯片概念;数据安全;卫星导航;云计算;信创;国产操作系统;军工信息化;专精特新;军工;深股通;融资融券,33
18,301526,301526.SZ,PCB概念;华为手机;5G;消费电子概念;汽车电子;特高压;光伏概念;华为概念;风电;工业互联网;绿色电力;数字经济;一带一路;西部大开发;国企改革;2026中报预增;深股通;融资融券,33
