code,股票代码,所属概念,market_code,所属概念数量
600111,600111.SH,稀土永磁;小金属概念;金属回收;2025三季报预增;回购增持再贷款概念;同花顺漂亮100;氢能源;军工;西部大开发;国企改革;专精特新;2025年报预增;沪股通;融资融券,17,14
000615,000615.SZ,毛发医疗;ST板块;民营医院;医美概念;消毒剂;参股银行;参股券商,33,7
002868,002868.SZ,ST板块;POE胶膜;合成生物;宠物经济;光伏概念;股权转让(并购重组),33,6
002485,002485.SZ,ST板块;特色小镇;旅游概念,33,3
688401,688401.SH,先进封装;OLED;第三代半导体;芯片概念;PCB概念;消费电子概念;MiniLED;专精特新;沪股通;融资融券,17,10
600966,600966.SH,沪股通;融资融券,17,2
600769,600769.SH,国企改革,17,1
000609,000609.SZ,ST板块;创投;互联网金融;高铁;股权转让(并购重组),33,5
000669,000669.SZ,ST板块;天然气,33,2
002713,002713.SZ,ST板块;元宇宙;AIGC概念;算力租赁;人工智能;数字经济;东数西算(算力);互联网金融;智能物流;数据中心;装配式建筑;智能家居;小米概念;AI应用,33,14
600696,600696.SH,白酒概念;ST板块,22,2
301595,301595.SZ,商业航天;专精特新;智能家居;注册制次新股;露营经济;跨境电商;新股与次新股;融资融券,33,8
603568,603568.SH,金属镍;锂电池概念;固废处理;生物质能发电;一带一路;污水处理;垃圾分类;碳交易;PPP概念;沪股通;机器人概念;融资融券,17,12
301003,301003.SZ,新能源汽车;融资融券,33,2
688316,688316.SH,智谱AI;华为欧拉;算力租赁;云计算;华为鲲鹏;智慧政务;信创;网络安全;东数西算(算力);英伟达概念;DeepSeek概念;数字经济;数据中心;华为概念;互联网金融;低空经济;物联网;无人驾驶;融资融券,17,19
600188,600188.SH,煤炭概念;煤化工概念;国企改革;参股银行;同花顺漂亮100;小金属概念;风电;沪股通;融资融券,17,9
688337,688337.SH,量子科技;芯片概念;DeepSeek概念;跨境电商;沪股通;融资融券,17,6
301193,301193.SZ,3D打印;可降解塑料;一带一路;跨境电商;人民币贬值受益;融资融券,33,6
300390,300390.SZ,固态电池;锂电池概念;宁德时代概念;小金属概念;储能;新能源汽车;华为概念;存储芯片;芯片概念;中芯国际概念;医疗器械概念;融资融券;深股通,33,13
600547,600547.SH,黄金概念;2025年报预增;2025三季报预增;沪股通;融资融券;证金持股;国企改革;数字经济,17,8
603123,603123.SH,数字货币;移动支付;跨境支付(CIPS);无人零售;无人驾驶;数据要素;数字经济;腾讯概念;阿里巴巴概念;旅游概念;人工智能;京津冀一体化;物业管理;国企改革;芯片概念;汽车芯片;AI应用;沪股通;融资融券,17,19
600987,600987.SH,黄金概念;染料;污水处理;回购增持再贷款概念;共同富裕示范区;沪股通;融资融券,17,7
300182,300182.SZ,Sora概念(文生视频);AI语料;快手概念;短剧游戏;AIGC概念;虚拟数字人;ChatGPT概念;多模态AI;华为盘古;NFT概念;AI智能体;抖音概念(字节概念);文化传媒概念;在线教育;华为昇腾;阿里巴巴概念;腾讯概念;百度概念;数据要素;元宇宙;DeepSeek概念;人工智能;数字经济;IP经济(谷子经济);虚拟现实;华为概念;AI应用;小米概念;深股通;融资融券,33,30
600301,600301.SH,金属铅;金属锌;金属铜;小金属概念;西部大开发;国企改革;DeepSeek概念;沪股通,17,8
603855,603855.SH,新疆振兴;机器人概念;军工;核电;无人驾驶;5G;沪股通,17,7
600575,600575.SH,煤炭概念;天然气;国企改革;超超临界发电;绿色电力;虚拟电厂;DeepSeek概念;融资融券;机器人概念;股权转让(并购重组);沪股通,17,11
300268,300268.SZ,ST板块;预制菜;三胎概念;人民币贬值受益,33,4
688737,688737.SH,碳纤维;新能源汽车;专精特新;燃料电池;储能;固态电池;长安汽车概念;钠离子电池;氢能源;西部大开发;融资融券,17,11
301580,301580.SZ,牙科医疗;医疗器械概念;专精特新;3D打印;智能医疗;人民币贬值受益;阿里巴巴概念;深股通;融资融券,33,9
688292,688292.SH,华为昇腾;多模态AI;华为欧拉;华为鲲鹏;网络安全;数据安全;AI智能体;AIGC概念;数据要素;同花顺新质50;车联网(车路协同);DeepSeek概念;AI应用;人工智能;5G;低空经济;无人驾驶;商业航天;融资融券,17,19
301291,301291.SZ,智能电网;风电;光伏概念;储能;海工装备;光伏建筑一体化;氢能源;数据中心;粤港澳大湾区;东数西算(算力);抖音概念(字节概念);深股通;融资融券,33,13
002448,002448.SZ,燃料电池;氢能源;工业母机;新能源汽车;农机;绿色电力;人形机器人;比亚迪概念;2025年报预增;汽车电子;MCU芯片;机器人概念;长安汽车概念;无人机;无人驾驶;5G;华为概念;乡村振兴;车联网(车路协同);互联网金融;深股通,33,21
300051,300051.SZ,钙钛矿电池;HJT电池;TOPCON电池;Web3.0;光伏概念;云办公;福建自贸区;云计算;智能电网;海峡两岸;储能;钠离子电池,33,12
301201,301201.SZ,细胞免疫治疗;肝炎概念;CRO概念;创新药;合成生物;专精特新;融资融券,33,7
002531,002531.SZ,风电;海工装备;氢能源;绿色电力;深股通;融资融券,33,6
002800,002800.SZ,统一大市场;中俄贸易概念;冷链物流;新疆振兴;一带一路;跨境电商;西部大开发,33,7
002407,002407.SZ,氟化工概念;钠离子电池;PVDF概念;固态电池;动力电池回收;锂电池概念;硅能源;储能;比亚迪概念;特斯拉概念;新能源汽车;回购增持再贷款概念;中芯国际概念;第三代半导体;存储芯片;工业互联网;创投;芯片概念;数字孪生;融资融券;深股通;独角兽概念,33,22
002344,002344.SZ,民营医院;特色小镇;参股银行;养老概念;网红经济;跨境电商;国企改革;创投;光伏建筑一体化;长三角一体化;互联网金融;小红书概念;深股通;融资融券;股权转让(并购重组),33,15
301486,301486.SZ,共封装光学(CPO);光纤概念;富士康概念;芯片概念;消费电子概念;5G;MR(混合现实);比亚迪概念;数据中心;新型工业化;高端装备;华为概念;东数西算(算力);虚拟现实;粤港澳大湾区;阿里巴巴概念;抖音概念(字节概念);华为昇腾;股权转让(并购重组);深股通;融资融券,33,21
002667,002667.SZ,金属锌;金属铅;小金属概念;磷化工;锂电池概念;垃圾分类;储能;融资融券,33,8
300511,300511.SZ,人造肉;NMN概念;农业种植;乡村振兴;一带一路;细胞免疫治疗;股权转让(并购重组),33,7
920670,920670.BJ,AI应用;数字孪生;AIGC概念;融资融券;专精特新;人工智能;3D打印;智能医疗;虚拟现实;AI智能体;数字经济,151,11
301176,301176.SZ,PCB概念;MiniLED;汽车电子;锂电池概念;融资融券,33,5
688456,688456.SH,商业航天;卫星导航;航空发动机;军民融合;军工;3D打印;华为昇腾;机器人概念;芯片概念;PCB概念;数据中心;先进封装;央企国企改革;BC电池;光伏概念;国企改革;金属镍;融资融券,17,18
002629,002629.SZ,页岩气;俄乌冲突概念;天然气;光伏概念,33,4
603979,603979.SH,金属铜;黄金概念;磷化工;同花顺出海50;一带一路;人民币贬值受益;沪股通;融资融券,17,8
600346,600346.SH,煤化工概念;可降解塑料;锂电池概念;同花顺漂亮100;PET铜箔;沪股通;融资融券,17,7
301203,301203.SZ,污水处理;固废处理;碳中和;锂电池概念;固态电池;融资融券,33,6
300607,300607.SZ,人形机器人;工业母机;新型工业化;飞行汽车(eVTOL);机器人概念;无人机;低空经济;机器视觉;高端装备;工业互联网;新能源汽车;比亚迪概念;富士康概念;物联网;华为概念;华为欧拉;华为鲲鹏;人工智能;粤港澳大湾区;智谱AI;阿里巴巴概念;光伏概念;宁德时代概念;一带一路;锂电池概念;融资融券;深股通,33,27
000909,000909.SZ,物业管理;ST板块;国企改革;共同富裕示范区;换电概念;充电桩;智慧城市;车联网(车路协同);无人驾驶;消费电子概念;元宇宙;智慧政务;5G;云办公,33,14
300487,300487.SZ,核污染防治;专精特新;金属镍;金属钴;盐湖提锂;锂电池概念;比亚迪概念;小金属概念;净水概念;西部大开发;金属回收;碳中和;碳交易;减肥药;固废处理;工业大麻;生物疫苗;融资融券;深股通,33,19
603095,603095.SH,高端装备;机器视觉;创投;专精特新;华为概念;参股银行,17,6
603950,603950.SH,飞行汽车(eVTOL);汽车电子;新能源汽车;比亚迪概念;低空经济;2025年报预增;沪股通,17,7
301209,301209.SZ,染料;光刻机;光刻胶;专精特新;深股通;融资融券,33,6
300831,300831.SZ,柔性直流输电;特高压;芯片概念;国企改革;西部大开发,33,5
301162,301162.SZ,智能电网;虚拟电厂;人工智能;专精特新;光伏概念;风电;储能;碳交易;绿色电力;深股通;融资融券,33,11
601636,601636.SH,硅能源;光伏概念;建筑节能;芯片概念;沪股通;融资融券,17,6
301217,301217.SZ,PCB概念;PET铜箔;宁德时代概念;5G;固态电池;比亚迪概念;锂电池概念;储能;国企改革;深股通;融资融券,33,11
000968,000968.SZ,俄乌冲突概念;煤炭概念;天然气;新疆振兴;国企改革;深股通;融资融券,33,7
600080,600080.SH,流感;创新药;医疗器械概念;西部大开发,17,4
688299,688299.SH,固态电池;锂电池概念;专精特新;POE胶膜;比亚迪概念;储能;华为概念;MiniLED;DeepSeek概念;沪股通;融资融券,17,11
301358,301358.SZ,磷化工;动力电池回收;固态电池;锂电池概念;宁德时代概念;金属铜;储能;比亚迪概念;2025年报预增;新能源汽车;深股通;融资融券,33,12
601061,601061.SH,金属锌;金属铜;黄金概念;小金属概念;金属镍;超导概念;一带一路;国企改革;同花顺中特估100;沪股通;中字头股票;融资融券,17,12
002949,002949.SZ,新型城镇化;装配式建筑;粤港澳大湾区;一带一路;低空经济;数字经济;人工智能;文化传媒概念;百度概念;短剧游戏,33,10
600988,600988.SH,金属铅;黄金概念;金属铜;稀土永磁;2025年报预增;西部大开发;沪股通;人民币贬值受益;融资融券,17,9
002493,002493.SZ,POE胶膜;回购增持再贷款概念;一带一路;同花顺中特估100;光伏概念;同花顺漂亮100;深股通;融资融券,33,8
002634,002634.SZ,TOPCON电池;光伏概念;互联网金融,33,3
601216,601216.SH,煤化工概念;水泥概念;煤炭概念;可降解塑料;天然气;参股银行;互联网金融;西部大开发;绿色电力;参股券商;氢能源;数字经济;航运概念;智能物流;统一大市场;阿里巴巴概念;生物疫苗;沪股通;融资融券,17,19
603162,603162.SH,福建自贸区;海峡两岸;统一大市场;航运概念;人民币贬值受益;沪股通,17,6
300774,300774.SZ,金属铅;金属锌;金属铜;小金属概念;盐湖提锂;净水概念;污水处理;PPP概念;DeepSeek概念;专精特新;水利;京津冀一体化;融资融券,33,13
600418,600418.SH,智能座舱;华为汽车;低空经济;无人驾驶;飞行汽车(eVTOL);新能源汽车;车联网(车路协同);华为概念;工业互联网;换电概念;DeepSeek概念;国企改革;沪股通;融资融券;百度概念,17,15
002887,002887.SZ,露营经济;新型城镇化;污水处理;PPP概念;雄安新区;土壤修复;旅游概念;足球概念;体育产业;水利;乡村振兴;碳中和;碳交易;冰雪产业;IP经济(谷子经济);京津冀一体化,33,16
603681,603681.SH,储能;专精特新;固态电池;医疗器械概念;人民币贬值受益;长三角一体化;可降解塑料;人工智能;一带一路;跨境电商;AI智能体;融资融券,17,12
002203,002203.SZ,金属铜;小金属概念;金属镍;钒电池;华为概念;液冷服务器;回购增持再贷款概念;锂电池概念;固态电池;PET铜箔;特斯拉概念;深股通;融资融券;绿色电力;参股银行,33,15
000060,000060.SZ,金属铅;金属锌;黄金概念;金属铜;小金属概念;金属钴;金属镍;金属回收;国企改革;期货概念;DeepSeek概念;深股通;融资融券,33,13
688726,688726.SH,BC电池;钙钛矿电池;TOPCON电池;光伏概念;第三代半导体;芯片概念;专精特新;比亚迪概念;沪股通;融资融券,17,10
600968,600968.SH,页岩气;天然气;航运概念;国企改革;碳中和;碳交易;绿色电力;氢能源;锂电池概念;风电;卫星导航;储能;机器人概念;沪股通;融资融券,17,15
603279,603279.SH,污水处理;融资融券;沪股通,17,3
002623,002623.SZ,钙钛矿电池;POE胶膜;光伏建筑一体化;光伏概念;建筑节能;绿色电力;一带一路;特斯拉概念;融资融券,33,9
300618,300618.SZ,金属钴;金属铜;金属镍;小金属概念;动力电池回收;锂电池概念;人民币贬值受益;深股通;融资融券,33,9
000517,000517.SZ,物业管理;建筑节能;长三角一体化;深股通;融资融券,33,5
001299,001299.SZ,天然气;西部大开发;物联网,33,3
688722,688722.SH,商业航天;大飞机;军工;专精特新;机器人概念;人形机器人;海工装备;医疗器械概念;央企国企改革;国企改革;融资融券,17,11
688479,688479.SH,ERP概念;云计算;AI智能体;DeepSeek概念;数字经济;人工智能;融资融券,17,7
600063,600063.SH,水泥概念;光伏概念;2025三季报预增;国企改革;专精特新;参股券商;融资融券;沪股通,17,8
600785,600785.SH,统一大市场;IP经济(谷子经济);智能物流;西部大开发;抖音概念(字节概念);粮食概念,17,6
688432,688432.SH,存储芯片;中芯国际概念;芯片概念;硅能源;沪股通;融资融券,17,6
002552,002552.SZ,黄金概念;股权转让(并购重组);国企改革;PCB概念;互联网金融;5G;深股通,33,7
002738,002738.SZ,小金属概念;金属铜;动力电池回收;锂电池概念;金属回收;稀土永磁;特斯拉概念;一带一路;融资融券;深股通,33,10
603092,603092.SH,2025年报预增;注册制次新股;高端装备;风电;海工装备;新疆振兴;独角兽概念;融资融券;新股与次新股,17,9
301500,301500.SZ,黄金概念;金属锌;金属铜;小金属概念;金属镍;金属回收;汽车拆解概念;广东自贸区;固废处理;碳中和;DeepSeek概念;2025年报预增;粤港澳大湾区;比亚迪概念;深股通;融资融券,33,16
600339,600339.SH,煤化工概念;天然气;新疆振兴;同花顺中特估100;国企改革;西部大开发;碳中和;期货概念;地下管网;一带一路;氢能源;中俄贸易概念;海工装备;可控核聚变;储能;沪股通;中字头股票;融资融券,17,18
300440,300440.SZ,专精特新;数字孪生;虚拟现实;机器人概念;无人驾驶;高铁;人工智能;职业教育;智能物流;军工;AI智能体;储能;2025年报预增;西部大开发;深股通,33,15
002360,002360.SZ,可降解塑料;民爆概念;光伏概念,33,3
601699,601699.SH,煤炭概念;煤化工概念;国企改革;沪股通;融资融券,17,5
600961,600961.SH,金属铅;金属锌;黄金概念;金属铜;小金属概念;金属回收;央企国企改革;国企改革;融资融券;沪股通,17,10
603393,603393.SH,俄乌冲突概念;页岩气;煤炭概念;天然气;新疆振兴;西部大开发;融资融券;沪股通,17,8
